timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:14:58.467886,-14072,-2676,-8492,-96,195,41,medium
2025-10-09T11:14:58.490026,-13976,-2716,-8456,-113,261,-3,medium
2025-10-09T11:14:58.513048,-13852,-2704,-8640,-219,305,-67,medium
2025-10-09T11:14:58.535074,-13996,-2556,-8524,-326,241,-111,medium
2025-10-09T11:14:58.556259,-14012,-2532,-8616,-376,234,-129,medium
2025-10-09T11:14:58.578484,-13936,-2544,-8404,-310,198,-150,medium
2025-10-09T11:14:58.600871,-13972,-2588,-8340,-329,137,-78,medium
2025-10-09T11:14:58.622069,-13944,-2676,-8244,-343,61,-3,medium
2025-10-09T11:14:58.644062,-13952,-2688,-8464,-214,86,-1,medium
2025-10-09T11:14:58.667060,-13948,-2784,-8600,-190,76,-38,medium
2025-10-09T11:14:58.688926,-13932,-2820,-8584,-200,91,-60,medium
2025-10-09T11:14:58.710718,-13892,-2592,-8472,-200,157,-43,medium
2025-10-09T11:14:58.732744,-13924,-2608,-8448,-205,242,-53,medium
2025-10-09T11:14:58.754788,-13888,-2476,-8452,-257,280,-18,medium
2025-10-09T11:14:58.776746,-13948,-2588,-8556,-377,200,-21,medium
2025-10-09T11:14:58.798760,-14120,-2596,-8412,-432,159,-41,medium
2025-10-09T11:14:58.820773,-14040,-2660,-8428,-488,70,-114,medium
2025-10-09T11:14:58.842971,-14004,-2756,-8360,-397,117,-114,medium
2025-10-09T11:14:58.864816,-13920,-2636,-8304,-296,195,-23,medium
2025-10-09T11:14:58.886830,-14072,-2724,-8532,-382,103,-58,medium
2025-10-09T11:14:58.908841,-13964,-2624,-8520,-324,152,-54,medium
2025-10-09T11:14:58.930909,-13968,-2416,-8444,-372,156,-35,medium
2025-10-09T11:14:58.952207,-13952,-2532,-8500,-385,127,-50,medium
2025-10-09T11:14:58.975038,-13936,-2580,-8384,-405,119,-76,medium
2025-10-09T11:14:58.996135,-14032,-2784,-8516,-411,172,-9,medium
2025-10-09T11:14:59.018016,-14040,-2816,-8472,-388,134,-45,medium
2025-10-09T11:14:59.040002,-13964,-2784,-8360,-253,88,-34,medium
2025-10-09T11:14:59.062020,-13940,-2664,-8524,-141,77,-118,medium
2025-10-09T11:14:59.084051,-14096,-2660,-8440,-75,67,-108,medium
2025-10-09T11:14:59.105988,-14036,-2540,-8356,-45,6,-121,medium
2025-10-09T11:14:59.128352,-13876,-2688,-8236,-146,-104,-124,medium
2025-10-09T11:14:59.150122,-13988,-2800,-8344,-81,-52,-58,medium
2025-10-09T11:14:59.172222,-14040,-2800,-8472,-19,-73,-92,medium
2025-10-09T11:14:59.194095,-14068,-2548,-8480,52,-2,-208,medium
2025-10-09T11:14:59.216126,-13936,-2520,-8564,85,40,-314,medium
2025-10-09T11:14:59.239076,-13928,-2560,-8820,77,-54,-330,medium
2025-10-09T11:14:59.260340,-13964,-2192,-8740,-181,-150,-226,medium
2025-10-09T11:14:59.282430,-13940,-1980,-9212,-482,-231,-187,medium
2025-10-09T11:14:59.304547,-13564,-1488,-9496,-809,-212,-303,medium
2025-10-09T11:14:59.326305,-13408,-944,-9876,-1214,-80,-473,medium
2025-10-09T11:14:59.348314,-12748,72,-10744,-1982,136,-1124,medium
2025-10-09T11:14:59.370460,-12708,856,-11444,-3440,385,-1418,medium
2025-10-09T11:14:59.392350,-11848,2036,-12660,-4855,979,-1913,medium
2025-10-09T11:14:59.414776,-11804,3020,-13772,-7124,1430,-2451,medium
2025-10-09T11:14:59.436988,-11236,3100,-14800,-9251,1905,-2750,medium
2025-10-09T11:14:59.458795,-11536,3280,-15148,-10402,3209,-2028,medium
2025-10-09T11:14:59.480746,-12116,1928,-15704,-12421,3890,-1511,medium
2025-10-09T11:14:59.502744,-10284,-2308,-20528,-12140,5858,480,medium
2025-10-09T11:14:59.524658,-13648,-948,-16688,-12849,7715,2858,medium
2025-10-09T11:14:59.546760,-13672,-1712,-17256,-13974,9837,3729,medium
2025-10-09T11:14:59.568822,-14956,-1760,-15836,-14990,12216,4070,medium
2025-10-09T11:14:59.590802,-14752,-2948,-14352,-15617,14140,3937,medium
2025-10-09T11:14:59.612761,-15312,-3400,-12308,-15878,15211,3594,medium
2025-10-09T11:14:59.635040,-15644,-3704,-10360,-15621,14665,3077,medium
2025-10-09T11:14:59.656941,-15652,-3788,-8500,-14567,12822,2192,medium
2025-10-09T11:14:59.678387,-15688,-3548,-7860,-13251,9445,905,medium
2025-10-09T11:14:59.700474,-14784,-3884,-7956,-10516,6414,294,medium
2025-10-09T11:14:59.722466,-14716,-3580,-7304,-7698,4055,-77,medium
2025-10-09T11:14:59.744338,-13636,-2572,-7524,-6080,1559,-591,medium
2025-10-09T11:14:59.766363,-12368,-1652,-8376,-4980,207,-1196,medium
2025-10-09T11:14:59.788852,-11588,-380,-9272,-4039,-300,-1762,medium
2025-10-09T11:14:59.810981,-10336,240,-10400,-2624,183,-1600,medium
2025-10-09T11:14:59.833276,-10348,1708,-10816,-2326,277,-2083,medium
2025-10-09T11:14:59.855091,-10076,2388,-11364,-1943,226,-1852,medium
2025-10-09T11:14:59.877104,-10004,3496,-12004,-1475,301,-1710,medium
2025-10-09T11:14:59.899012,-10040,4036,-12516,-1146,0,-1442,medium
2025-10-09T11:14:59.920939,-10408,4184,-12704,-597,-57,-1181,medium
2025-10-09T11:14:59.943170,-10676,4472,-12624,-432,-141,-712,medium
2025-10-09T11:14:59.964594,-10740,4472,-12448,-302,-165,-202,medium
2025-10-09T11:14:59.986816,-10968,4324,-12300,-407,-220,-5,medium
