timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:23:54.068704,-14640,-4220,-6224,-283,250,-95,fast
2025-10-09T11:23:54.090890,-14656,-4244,-6108,-399,207,-153,fast
2025-10-09T11:23:54.114063,-14632,-4228,-6172,-359,211,-171,fast
2025-10-09T11:23:54.134633,-14672,-4320,-6096,-327,180,-67,fast
2025-10-09T11:23:54.156848,-14580,-4248,-6156,-368,146,18,fast
2025-10-09T11:23:54.178757,-14532,-4144,-6120,-344,153,-27,fast
2025-10-09T11:23:54.201770,-14544,-4236,-6144,-276,194,-146,fast
2025-10-09T11:23:54.223782,-14644,-4340,-6252,-367,182,-168,fast
2025-10-09T11:23:54.245615,-14656,-4288,-6096,-286,215,-166,fast
2025-10-09T11:23:54.267424,-14572,-4304,-6180,-257,185,-100,fast
2025-10-09T11:23:54.289384,-14680,-4220,-6160,-286,143,-64,fast
2025-10-09T11:23:54.310980,-14672,-4228,-6156,-273,122,-65,fast
2025-10-09T11:23:54.333444,-14628,-4348,-6192,-242,152,-39,fast
2025-10-09T11:23:54.355497,-14644,-4516,-6248,-305,137,-33,fast
2025-10-09T11:23:54.377382,-14480,-4280,-6200,-226,168,-76,fast
2025-10-09T11:23:54.399456,-14552,-4344,-6260,-168,216,-27,fast
2025-10-09T11:23:54.421597,-14612,-4352,-6112,-165,201,-18,fast
2025-10-09T11:23:54.443458,-14516,-4364,-6204,-270,137,-61,fast
2025-10-09T11:23:54.465463,-14516,-4268,-6296,-240,113,-25,fast
2025-10-09T11:23:54.487494,-14560,-4240,-6336,-199,139,-49,fast
2025-10-09T11:23:54.508830,-14532,-4244,-6176,-283,170,-71,fast
2025-10-09T11:23:54.531493,-14540,-4292,-6232,-191,215,-43,fast
2025-10-09T11:23:54.552813,-14580,-4292,-6136,-232,226,-73,fast
2025-10-09T11:23:54.576104,-14596,-4368,-6244,-241,192,-100,fast
2025-10-09T11:23:54.598041,-14544,-4468,-6288,-304,111,-167,fast
2025-10-09T11:23:54.619051,-14552,-4308,-6312,-175,187,-179,fast
2025-10-09T11:23:54.640891,-14564,-4308,-6144,-193,204,-185,fast
2025-10-09T11:23:54.664048,-14640,-4300,-6116,-213,185,-152,fast
2025-10-09T11:23:54.684683,-14604,-4520,-6020,-172,116,-65,fast
2025-10-09T11:23:54.706613,-14380,-4740,-6256,-29,70,-60,fast
2025-10-09T11:23:54.728724,-14196,-4664,-6796,124,-26,-57,fast
2025-10-09T11:23:54.752043,-14480,-4024,-7984,312,28,-180,fast
2025-10-09T11:23:54.772922,-14384,-2104,-10636,975,1024,100,fast
2025-10-09T11:23:54.794709,-13412,728,-12904,822,2059,699,fast
2025-10-09T11:23:54.817001,-11796,5240,-16824,-1339,3141,823,fast
2025-10-09T11:23:54.839077,-10236,6964,-22096,-2335,3254,269,fast
2025-10-09T11:23:54.861208,-10184,9560,-26180,-3314,4490,584,fast
2025-10-09T11:23:54.883383,-14020,11440,-29780,-7646,5581,2926,fast
2025-10-09T11:23:54.905418,-19820,10824,-31132,-16010,6906,5487,fast
2025-10-09T11:23:54.927441,-25604,6928,-28696,-27381,11311,5764,fast
2025-10-09T11:23:54.949953,-28472,-2696,-26296,-32768,14612,10762,fast
2025-10-09T11:23:54.971644,-27812,-9328,-21584,-32768,20712,16325,fast
2025-10-09T11:23:54.993680,-29100,-12576,-12148,-32768,25139,19044,fast
2025-10-09T11:23:55.015902,-27924,-17756,-5588,-25811,24881,18422,fast
2025-10-09T11:23:55.037968,-23356,-18104,-1212,-17560,22037,17052,fast
2025-10-09T11:23:55.059455,-18448,-17568,1844,-14909,12788,13991,fast
2025-10-09T11:23:55.081423,-14480,-15460,3352,-13966,5217,8697,fast
2025-10-09T11:23:55.103444,-9484,-7532,292,-11148,4115,2241,fast
2025-10-09T11:23:55.125016,-7552,-436,-4756,-11660,5005,-1397,fast
2025-10-09T11:23:55.147142,-7248,1436,-7000,-11543,8682,-2346,fast
2025-10-09T11:23:55.169101,-7296,2036,-8920,-9760,9675,-470,fast
2025-10-09T11:23:55.190914,-9892,6396,-7372,-8336,7686,1175,fast
2025-10-09T11:23:55.213153,-23420,1692,-20944,-17245,7616,1838,fast
2025-10-09T11:23:55.235078,-5324,3716,-18148,-7315,-1440,776,fast
2025-10-09T11:23:55.257027,-8204,10104,-12564,-4955,747,1935,fast
2025-10-09T11:23:55.279053,-9972,7840,-9620,-4736,3225,702,fast
2025-10-09T11:23:55.300655,-9360,7384,-9640,-3916,4043,307,fast
2025-10-09T11:23:55.322637,-8848,8704,-8732,-2943,2955,5,fast
2025-10-09T11:23:55.344901,-8384,8608,-9244,-1927,1232,-620,fast
2025-10-09T11:23:55.368058,-8068,9060,-10572,-784,-208,-955,fast
2025-10-09T11:23:55.388983,-7996,9548,-11056,-1039,-1338,-422,fast
2025-10-09T11:23:55.411113,-7604,9608,-11608,-1105,-1236,146,fast
2025-10-09T11:23:55.432735,-7804,9552,-11828,-858,-108,503,fast
2025-10-09T11:23:55.454908,-7620,9476,-11760,-1281,568,19,fast
2025-10-09T11:23:55.477095,-7284,8992,-11872,-2092,709,-495,fast
2025-10-09T11:23:55.499183,-7564,8972,-11680,-1919,815,-744,fast
2025-10-09T11:23:55.520900,-7900,9640,-11444,-798,870,-615,fast
2025-10-09T11:23:55.542968,-7952,10052,-11036,-636,100,-543,fast
2025-10-09T11:23:55.565155,-7788,9732,-11876,-1010,-754,-26,fast
