timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:07:16.707059,-14636,-1584,-7672,-206,238,-184,idle
2025-10-09T11:07:16.726929,-14532,-1548,-7732,-219,174,-150,idle
2025-10-09T11:07:16.749485,-14560,-1472,-7644,-224,223,-97,idle
2025-10-09T11:07:16.770802,-14540,-1520,-7732,-234,218,-91,idle
2025-10-09T11:07:16.793302,-14560,-1564,-7736,-138,273,-92,idle
2025-10-09T11:07:16.815487,-14636,-1464,-7764,-168,234,-74,idle
2025-10-09T11:07:16.837790,-14524,-1428,-7688,-218,140,-133,idle
2025-10-09T11:07:16.859491,-14536,-1468,-7772,-307,121,-59,idle
2025-10-09T11:07:16.881037,-14604,-1544,-7792,-323,111,4,idle
2025-10-09T11:07:16.903318,-14588,-1584,-7776,-238,164,4,idle
2025-10-09T11:07:16.925208,-14424,-1536,-7684,-229,230,-58,idle
2025-10-09T11:07:16.946837,-14460,-1520,-7812,-229,261,-50,idle
2025-10-09T11:07:16.969187,-14572,-1692,-7816,-315,140,-124,idle
2025-10-09T11:07:16.991599,-14452,-1592,-7752,-222,233,-148,idle
2025-10-09T11:07:17.013563,-14628,-1524,-7704,-257,210,-157,idle
2025-10-09T11:07:17.035575,-14628,-1488,-7756,-253,210,-112,idle
2025-10-09T11:07:17.057408,-14592,-1424,-7772,-323,215,-89,idle
2025-10-09T11:07:17.079044,-14560,-1404,-7720,-400,143,-80,idle
2025-10-09T11:07:17.101136,-14456,-1632,-7692,-454,130,-34,idle
2025-10-09T11:07:17.123460,-14564,-1680,-7800,-401,111,-16,idle
2025-10-09T11:07:17.145494,-14616,-1636,-7700,-323,213,-2,idle
2025-10-09T11:07:17.167594,-14516,-1696,-7724,-296,228,-78,idle
2025-10-09T11:07:17.189717,-14560,-1544,-7704,-307,162,-152,idle
2025-10-09T11:07:17.211700,-14552,-1508,-7640,-340,136,-245,idle
2025-10-09T11:07:17.233737,-14580,-1528,-7856,-287,182,-182,idle
2025-10-09T11:07:17.255785,-14564,-1520,-7768,-284,192,-117,idle
2025-10-09T11:07:17.276823,-14580,-1608,-7748,-281,161,-86,idle
2025-10-09T11:07:17.299127,-14556,-1524,-7740,-295,143,-66,idle
2025-10-09T11:07:17.320806,-14544,-1644,-7800,-242,192,-14,idle
2025-10-09T11:07:17.342950,-14516,-1572,-7828,-221,230,-71,idle
2025-10-09T11:07:17.365831,-14520,-1664,-7812,-164,238,-110,idle
2025-10-09T11:07:17.387659,-14500,-1712,-7704,-149,216,-141,idle
2025-10-09T11:07:17.409546,-14568,-1624,-7872,-96,165,-185,idle
2025-10-09T11:07:17.431809,-14604,-1624,-7832,-163,180,-126,idle
2025-10-09T11:07:17.453807,-14556,-1576,-7788,-109,180,-175,idle
2025-10-09T11:07:17.475829,-14548,-1488,-7748,-168,178,-146,idle
2025-10-09T11:07:17.497140,-14600,-1508,-7752,-165,253,-77,idle
2025-10-09T11:07:17.519445,-14528,-1592,-7816,-157,235,-68,idle
2025-10-09T11:07:17.541148,-14608,-1520,-7900,-176,185,-96,idle
2025-10-09T11:07:17.563700,-14492,-1560,-7832,-233,166,-92,idle
2025-10-09T11:07:17.585446,-14484,-1720,-7804,-310,163,-97,idle
2025-10-09T11:07:17.607597,-14500,-1752,-7832,-291,211,-101,idle
2025-10-09T11:07:17.629700,-14620,-1740,-7748,-270,211,-123,idle
2025-10-09T11:07:17.651726,-14572,-1688,-7768,-228,203,-163,idle
