timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:28:28.894207,-13608,-2604,-8956,-357,138,26,left
2025-10-09T11:28:28.916225,-13752,-2608,-9028,-397,80,-82,left
2025-10-09T11:28:28.938172,-13584,-2632,-9028,-279,126,-75,left
2025-10-09T11:28:28.960186,-13656,-2664,-9044,-246,204,-72,left
2025-10-09T11:28:28.982221,-13756,-2656,-8900,-177,210,45,left
2025-10-09T11:28:29.005026,-13792,-2680,-8960,-320,116,14,left
2025-10-09T11:28:29.026675,-13816,-2708,-8976,-348,98,-27,left
2025-10-09T11:28:29.048775,-13736,-2744,-9032,-358,91,-18,left
2025-10-09T11:28:29.070635,-13796,-2740,-8852,-359,154,-44,left
2025-10-09T11:28:29.092593,-13836,-2412,-9060,-384,4,-27,left
2025-10-09T11:28:29.114689,-13748,-2584,-8916,-250,9,-58,left
2025-10-09T11:28:29.136791,-13676,-2636,-8852,-261,-39,-2,left
2025-10-09T11:28:29.158862,-13660,-2684,-8884,-279,31,-33,left
2025-10-09T11:28:29.180529,-13584,-2760,-8844,-234,55,-42,left
2025-10-09T11:28:29.202900,-13684,-2816,-8984,-308,34,-111,left
2025-10-09T11:28:29.225353,-13620,-2720,-9020,-166,153,-137,left
2025-10-09T11:28:29.246970,-13608,-2748,-8944,-118,112,-87,left
2025-10-09T11:28:29.268166,-13640,-2680,-8824,-144,131,-95,left
2025-10-09T11:28:29.290411,-13712,-2708,-8888,-197,152,-52,left
2025-10-09T11:28:29.312405,-13672,-2760,-8908,-155,134,63,left
2025-10-09T11:28:29.334399,-13776,-2752,-8792,-158,80,31,left
2025-10-09T11:28:29.356284,-13680,-2724,-9008,-190,65,-59,left
2025-10-09T11:28:29.378325,-13644,-2816,-8880,-261,6,-173,left
2025-10-09T11:28:29.400432,-13580,-2868,-8804,-418,-63,-313,left
2025-10-09T11:28:29.422546,-13784,-2756,-9188,-467,-53,-449,left
2025-10-09T11:28:29.444165,-13744,-2284,-9668,-551,-5,-660,left
2025-10-09T11:28:29.466463,-13804,-1416,-9816,-1071,-84,-937,left
2025-10-09T11:28:29.488733,-13500,-680,-10004,-2040,-130,-1260,left
2025-10-09T11:28:29.511110,-13124,80,-10920,-3780,-303,-1619,left
2025-10-09T11:28:29.532528,-12464,48,-11912,-5879,-508,-2132,left
2025-10-09T11:28:29.554516,-11276,560,-13184,-7926,-466,-2669,left
2025-10-09T11:28:29.576532,-9924,1260,-13828,-9853,-51,-3498,left
2025-10-09T11:28:29.598503,-9280,1728,-15332,-11718,341,-5189,left
2025-10-09T11:28:29.621353,-8548,1384,-17648,-13734,887,-6921,left
2025-10-09T11:28:29.642515,-7824,556,-19652,-15772,2318,-8214,left
2025-10-09T11:28:29.664884,-8008,-1992,-22964,-16985,4297,-8745,left
2025-10-09T11:28:29.687093,-8648,-3280,-19980,-19376,6092,-9366,left
2025-10-09T11:28:29.709368,-10628,-3664,-19640,-22852,7668,-10337,left
2025-10-09T11:28:29.730877,-11448,-5432,-19164,-23919,9851,-9693,left
2025-10-09T11:28:29.753259,-11944,-6616,-18004,-23663,11825,-7967,left
2025-10-09T11:28:29.775387,-13784,-8192,-14684,-21757,13376,-6386,left
2025-10-09T11:28:29.797124,-15092,-7292,-12404,-21823,12056,-6298,left
2025-10-09T11:28:29.819285,-15164,-6956,-11388,-20418,10731,-5991,left
2025-10-09T11:28:29.841306,-13852,-7072,-11192,-17227,10144,-4106,left
2025-10-09T11:28:29.863015,-14076,-7200,-9972,-13774,9698,-1875,left
2025-10-09T11:28:29.885050,-13704,-6196,-8032,-12488,8567,-1228,left
2025-10-09T11:28:29.907179,-13236,-4432,-8900,-11788,6783,-2084,left
2025-10-09T11:28:29.928925,-11420,-2216,-9788,-10175,5703,-2837,left
2025-10-09T11:28:29.950942,-11016,-1776,-10236,-7649,5290,-2928,left
2025-10-09T11:28:29.972734,-11360,164,-9924,-6351,4086,-3338,left
2025-10-09T11:28:29.994720,-11276,972,-10468,-5618,2919,-3431,left
2025-10-09T11:28:30.016769,-11104,1376,-11968,-4809,1953,-2770,left
2025-10-09T11:28:30.039100,-10680,2216,-12504,-3637,1877,-1726,left
2025-10-09T11:28:30.061116,-10344,2296,-11980,-3227,1585,-1518,left
2025-10-09T11:28:30.082762,-10008,3564,-12024,-3471,1283,-1757,left
2025-10-09T11:28:30.104526,-9600,3400,-12768,-3150,1190,-1907,left
2025-10-09T11:28:30.126568,-9592,3616,-12868,-2495,1044,-1772,left
2025-10-09T11:28:30.148580,-9532,3736,-12972,-1906,699,-1560,left
2025-10-09T11:28:30.170579,-9740,4000,-12832,-1488,-55,-1399,left
2025-10-09T11:28:30.192483,-9340,4324,-13276,-1466,-681,-1253,left
2025-10-09T11:28:30.214482,-8948,4420,-13848,-1364,-800,-1012,left
2025-10-09T11:28:30.237851,-8744,4512,-14428,-1297,-426,-526,left
2025-10-09T11:28:30.258398,-9084,4528,-14496,-1202,321,-90,left
2025-10-09T11:28:30.280546,-8744,4540,-14364,-1656,465,-269,left
2025-10-09T11:28:30.302612,-8596,4512,-14288,-1692,584,-463,left
2025-10-09T11:28:30.324656,-8672,4284,-14084,-1416,631,-369,left
2025-10-09T11:28:30.346205,-8952,4036,-13848,-995,666,-127,left
2025-10-09T11:28:30.368673,-9336,4280,-13636,-1049,219,-142,left
2025-10-09T11:28:30.390573,-8920,4084,-14116,-1071,-216,-176,left
2025-10-09T11:28:30.412212,-8876,4188,-14140,-611,-149,516,left
