timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:15:10.480569,-14264,-1404,-8364,-228,171,-101,medium
2025-10-09T11:15:10.503041,-14292,-1376,-8360,-210,117,-49,medium
2025-10-09T11:15:10.524441,-14252,-1344,-8544,-246,95,-66,medium
2025-10-09T11:15:10.546422,-14216,-1376,-8456,-201,104,10,medium
2025-10-09T11:15:10.568683,-14264,-1484,-8456,-209,134,37,medium
2025-10-09T11:15:10.590538,-14172,-1384,-8396,-217,85,11,medium
2025-10-09T11:15:10.612728,-14148,-1388,-8348,-263,103,-44,medium
2025-10-09T11:15:10.635368,-14156,-1412,-8468,-188,140,-32,medium
2025-10-09T11:15:10.657330,-14200,-1344,-8484,-210,189,-62,medium
2025-10-09T11:15:10.678916,-14200,-1320,-8484,-278,163,-126,medium
2025-10-09T11:15:10.700935,-14188,-1380,-8324,-256,228,-28,medium
2025-10-09T11:15:10.723160,-14212,-1344,-8404,-325,174,-73,medium
2025-10-09T11:15:10.745162,-14244,-1372,-8360,-329,179,-47,medium
2025-10-09T11:15:10.766994,-14156,-1452,-8380,-268,190,-26,medium
2025-10-09T11:15:10.789158,-14224,-1420,-8504,-243,255,-36,medium
2025-10-09T11:15:10.811140,-14136,-1424,-8472,-346,226,-93,medium
2025-10-09T11:15:10.833641,-14252,-1316,-8424,-392,173,-172,medium
2025-10-09T11:15:10.855401,-14184,-1456,-8456,-286,196,-168,medium
2025-10-09T11:15:10.876663,-14312,-1256,-8404,-251,233,-122,medium
2025-10-09T11:15:10.898891,-14284,-1304,-8408,-304,226,-116,medium
2025-10-09T11:15:10.920609,-14276,-1464,-8388,-304,262,-67,medium
2025-10-09T11:15:10.942640,-14240,-1432,-8376,-328,197,-39,medium
2025-10-09T11:15:10.964804,-14216,-1424,-8388,-249,204,-47,medium
2025-10-09T11:15:10.986784,-14168,-1384,-8384,-244,169,-120,medium
2025-10-09T11:15:11.009405,-14224,-1456,-8416,-259,169,-156,medium
2025-10-09T11:15:11.030641,-14108,-1452,-8460,-196,172,-109,medium
2025-10-09T11:15:11.052468,-14192,-1440,-8372,-165,209,-85,medium
2025-10-09T11:15:11.074393,-14320,-1572,-8236,-142,219,-85,medium
2025-10-09T11:15:11.096354,-14392,-1600,-8240,32,136,-66,medium
2025-10-09T11:15:11.118401,-14372,-1696,-8136,148,54,-88,medium
2025-10-09T11:15:11.140946,-14276,-1840,-8140,334,-128,-103,medium
2025-10-09T11:15:11.162637,-14216,-1716,-8164,473,-184,-78,medium
2025-10-09T11:15:11.184441,-14376,-1292,-8136,626,-221,-79,medium
2025-10-09T11:15:11.206730,-14444,-1340,-8356,659,-263,-112,medium
2025-10-09T11:15:11.228933,-14280,-1480,-8556,574,-405,-204,medium
2025-10-09T11:15:11.250701,-14320,-1352,-9004,559,-347,-406,medium
2025-10-09T11:15:11.272604,-14172,-800,-9348,119,-376,-756,medium
2025-10-09T11:15:11.295281,-13672,-128,-9620,-576,-299,-1266,medium
2025-10-09T11:15:11.316744,-13224,912,-10360,-1494,-201,-1563,medium
2025-10-09T11:15:11.339072,-12244,1852,-11764,-1747,198,-1477,medium
2025-10-09T11:15:11.361240,-12140,3008,-12348,-2338,447,-1659,medium
2025-10-09T11:15:11.382977,-12484,3788,-13236,-4109,517,-2238,medium
2025-10-09T11:15:11.404736,-12528,5032,-14116,-6685,760,-2463,medium
2025-10-09T11:15:11.427327,-12420,4672,-16032,-8875,1534,-2241,medium
2025-10-09T11:15:11.448943,-12960,2772,-17088,-9664,3682,-866,medium
2025-10-09T11:15:11.470807,-13016,2888,-16524,-11529,4948,760,medium
2025-10-09T11:15:11.493117,-13276,2072,-16384,-14101,6607,1555,medium
2025-10-09T11:15:11.515021,-13668,516,-15964,-15590,8975,2855,medium
2025-10-09T11:15:11.537159,-14404,-832,-15224,-16362,11587,4408,medium
2025-10-09T11:15:11.559265,-15024,-2044,-13652,-16553,13930,5737,medium
2025-10-09T11:15:11.581286,-15864,-3228,-11500,-16051,15373,6471,medium
2025-10-09T11:15:11.603185,-16044,-3732,-9572,-15017,14965,6425,medium
2025-10-09T11:15:11.625551,-16396,-3052,-8372,-13635,13196,5377,medium
2025-10-09T11:15:11.647293,-15536,-3112,-8252,-11507,10738,4281,medium
2025-10-09T11:15:11.668801,-14976,-2944,-8172,-9091,8275,3512,medium
2025-10-09T11:15:11.690868,-13576,-2000,-7848,-7890,5619,2187,medium
2025-10-09T11:15:11.712915,-12352,-1160,-8232,-6990,3632,763,medium
2025-10-09T11:15:11.734754,-11356,420,-8660,-6238,2883,-609,medium
2025-10-09T11:15:11.756871,-11000,1044,-9368,-5307,3099,-1550,medium
2025-10-09T11:15:11.778858,-11000,1816,-9988,-4451,3391,-1802,medium
2025-10-09T11:15:11.801611,-11068,2184,-9996,-3408,3507,-1676,medium
2025-10-09T11:15:11.823940,-11676,4268,-10124,-3220,2516,-1963,medium
2025-10-09T11:15:11.846174,-11028,4216,-11392,-2112,1861,-1161,medium
2025-10-09T11:15:11.867664,-10916,5208,-11608,-1384,1220,-702,medium
2025-10-09T11:15:11.889372,-10652,5336,-11856,-1142,484,-166,medium
2025-10-09T11:15:11.910957,-10400,5412,-12152,-1017,255,193,medium
2025-10-09T11:15:11.932662,-10212,5592,-12212,-876,393,275,medium
2025-10-09T11:15:11.955351,-10208,5788,-12252,-694,594,293,medium
2025-10-09T11:15:11.976784,-10148,5740,-12324,-657,787,185,medium
2025-10-09T11:15:11.999131,-9940,5632,-12220,-611,805,204,medium
