timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:23:37.152039,-14632,-4148,-6268,-393,61,-98,fast
2025-10-09T11:23:37.172492,-14660,-4180,-6244,-428,131,-72,fast
2025-10-09T11:23:37.194416,-14744,-4196,-6220,-322,196,9,fast
2025-10-09T11:23:37.216639,-14644,-4180,-6180,-357,128,26,fast
2025-10-09T11:23:37.238975,-14576,-4228,-6204,-420,65,-46,fast
2025-10-09T11:23:37.260698,-14532,-4368,-6176,-407,34,-84,fast
2025-10-09T11:23:37.283206,-14456,-4220,-6216,-364,177,-75,fast
2025-10-09T11:23:37.305584,-14668,-4296,-6172,-299,182,-152,fast
2025-10-09T11:23:37.327142,-14604,-4200,-6220,-321,180,-172,fast
2025-10-09T11:23:37.349367,-14624,-4148,-6248,-307,200,-42,fast
2025-10-09T11:23:37.371205,-14572,-4264,-6212,-286,206,-15,fast
2025-10-09T11:23:37.393217,-14584,-4332,-6256,-301,192,-51,fast
2025-10-09T11:23:37.415245,-14616,-4364,-6200,-284,223,-123,fast
2025-10-09T11:23:37.437464,-14576,-4300,-6200,-224,242,-210,fast
2025-10-09T11:23:37.459275,-14636,-4244,-6360,-189,253,-192,fast
2025-10-09T11:23:37.480843,-14668,-4196,-6188,-204,233,-133,fast
2025-10-09T11:23:37.502876,-14736,-4124,-6196,-209,220,-53,fast
2025-10-09T11:23:37.525250,-14708,-4240,-6124,-247,150,-75,fast
2025-10-09T11:23:37.547280,-14648,-4272,-6292,-206,186,-27,fast
2025-10-09T11:23:37.569274,-14596,-4256,-6124,-237,176,-24,fast
2025-10-09T11:23:37.591376,-14568,-4264,-6168,-191,211,17,fast
2025-10-09T11:23:37.613309,-14648,-4216,-6364,-228,224,-36,fast
2025-10-09T11:23:37.634522,-14640,-4160,-6064,-225,215,-79,fast
2025-10-09T11:23:37.656490,-14640,-4200,-6124,-215,177,-96,fast
2025-10-09T11:23:37.678492,-14708,-4192,-6188,-114,131,-51,fast
2025-10-09T11:23:37.700652,-14672,-4140,-6072,-174,105,55,fast
2025-10-09T11:23:37.722572,-14556,-4200,-6104,-285,83,41,fast
2025-10-09T11:23:37.744431,-14556,-4232,-6140,-383,133,7,fast
2025-10-09T11:23:37.767052,-14600,-4424,-6200,-257,173,-49,fast
2025-10-09T11:23:37.788484,-14580,-4416,-6088,-198,195,-89,fast
2025-10-09T11:23:37.810807,-14472,-4664,-6312,-183,180,-121,fast
2025-10-09T11:23:37.832785,-14520,-4500,-6580,-127,217,-190,fast
2025-10-09T11:23:37.854777,-14592,-3804,-7072,-167,344,-275,fast
2025-10-09T11:23:37.876497,-14444,-3380,-8108,-99,551,-356,fast
2025-10-09T11:23:37.898792,-14176,-2776,-9492,-306,694,-136,fast
2025-10-09T11:23:37.920952,-13164,-2224,-11856,-476,1027,261,fast
2025-10-09T11:23:37.943156,-12680,1076,-14140,-685,1808,745,fast
2025-10-09T11:23:37.964970,-11276,3384,-17088,-1732,1976,654,fast
2025-10-09T11:23:37.986991,-11188,5796,-20764,-3577,2836,-125,fast
2025-10-09T11:23:38.009033,-11492,6304,-24640,-6752,4384,1267,fast
2025-10-09T11:23:38.031107,-15096,6628,-25992,-11413,6788,2950,fast
2025-10-09T11:23:38.053685,-19032,3640,-25892,-18762,7953,3219,fast
2025-10-09T11:23:38.075129,-20892,448,-25860,-27571,9880,5070,fast
2025-10-09T11:23:38.097112,-21884,-4504,-24076,-32768,13501,8475,fast
2025-10-09T11:23:38.119480,-22696,-8380,-18936,-32768,18663,11657,fast
2025-10-09T11:23:38.141721,-21876,-11124,-13764,-32768,22085,14068,fast
2025-10-09T11:23:38.163352,-21828,-12124,-7224,-29417,22502,14047,fast
2025-10-09T11:23:38.185413,-20332,-12876,-4956,-22669,20083,12711,fast
2025-10-09T11:23:38.207593,-19704,-11716,-2448,-16734,15850,11398,fast
2025-10-09T11:23:38.229310,-17664,-10980,-1496,-11839,10826,9553,fast
2025-10-09T11:23:38.250893,-15240,-7248,-1600,-8457,7195,7184,fast
2025-10-09T11:23:38.272835,-10988,-4068,-4008,-7467,5439,5384,fast
2025-10-09T11:23:38.296819,-8324,-624,-5424,-8937,5660,3398,fast
2025-10-09T11:23:38.316531,-8640,3120,-7644,-9989,6279,-92,fast
2025-10-09T11:23:38.338877,-8400,5116,-9096,-9800,8105,-1042,fast
2025-10-09T11:23:38.361156,-32768,8280,25964,-5146,-11586,15357,fast
2025-10-09T11:23:38.382781,712,-5516,-19636,-4874,243,-2868,fast
2025-10-09T11:23:38.404589,-11612,2200,-7920,-347,-436,863,fast
2025-10-09T11:23:38.426525,-9984,6780,-8832,-2778,1172,289,fast
2025-10-09T11:23:38.448791,-9836,7904,-11824,-2277,1425,261,fast
2025-10-09T11:23:38.471708,-11704,7472,-8668,-1890,1190,-645,fast
2025-10-09T11:23:38.493468,-8784,8728,-10872,-2117,1374,-1295,fast
2025-10-09T11:23:38.514927,-8496,9292,-11976,-1976,818,-1041,fast
2025-10-09T11:23:38.536917,-4308,11260,-12752,-1961,1486,-986,fast
2025-10-09T11:23:38.559289,-9376,9580,-11440,-1883,528,93,fast
2025-10-09T11:23:38.581591,-9000,9344,-11244,-1967,-118,839,fast
2025-10-09T11:23:38.602881,-8772,9124,-10924,-1587,-604,868,fast
2025-10-09T11:23:38.624690,-8392,8880,-11092,-753,-598,427,fast
2025-10-09T11:23:38.646704,-8160,8648,-10680,16,-611,-313,fast
