timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:10:49.570517,-13092,-2600,-9688,-153,51,-136,slow
2025-10-09T11:10:49.593335,-13116,-2608,-9740,-114,13,-115,slow
2025-10-09T11:10:49.616068,-13156,-2664,-9820,-177,44,-226,slow
2025-10-09T11:10:49.636486,-13224,-2520,-9736,-113,66,-365,slow
2025-10-09T11:10:49.658668,-13192,-2528,-9764,-37,137,-369,slow
2025-10-09T11:10:49.680653,-13160,-2344,-9672,43,251,-226,slow
2025-10-09T11:10:49.703347,-13372,-2328,-9600,39,304,-67,slow
2025-10-09T11:10:49.724880,-13364,-2308,-9720,-171,187,14,slow
2025-10-09T11:10:49.746622,-13428,-2300,-9944,-215,126,1,slow
2025-10-09T11:10:49.769420,-13232,-2388,-10060,-17,163,-99,slow
2025-10-09T11:10:49.791282,-13356,-2356,-9972,163,251,-78,slow
2025-10-09T11:10:49.813326,-13488,-2184,-9640,94,273,-180,slow
2025-10-09T11:10:49.835299,-13424,-2416,-9616,-267,90,-331,slow
2025-10-09T11:10:49.857661,-13240,-2376,-9936,-242,173,-144,slow
2025-10-09T11:10:49.879274,-13384,-2304,-9624,-207,269,-26,slow
2025-10-09T11:10:49.901305,-13152,-2792,-9584,-205,304,-18,slow
2025-10-09T11:10:49.923328,-13340,-2464,-9536,-417,126,-65,slow
2025-10-09T11:10:49.945191,-13316,-2492,-9684,-538,-30,-196,slow
2025-10-09T11:10:49.967595,-13204,-2636,-9748,-470,-164,-168,slow
2025-10-09T11:10:49.989340,-13120,-2600,-9608,-246,-163,38,slow
2025-10-09T11:10:50.011416,-13080,-2732,-9372,-215,-157,51,slow
2025-10-09T11:10:50.033565,-13208,-2840,-9604,-315,-137,-46,slow
2025-10-09T11:10:50.054958,-13316,-2648,-9832,-367,-112,-230,slow
2025-10-09T11:10:50.076768,-13328,-2436,-9616,-316,-86,-276,slow
2025-10-09T11:10:50.100080,-13216,-2588,-9668,-299,-103,-285,slow
2025-10-09T11:10:50.120798,-13084,-2712,-9504,-215,-68,-197,slow
2025-10-09T11:10:50.142893,-13228,-2760,-9504,-340,-122,-111,slow
2025-10-09T11:10:50.165021,-13324,-2544,-9640,-509,-185,-280,slow
2025-10-09T11:10:50.186873,-13408,-2400,-9492,-555,-134,-345,slow
2025-10-09T11:10:50.209001,-13368,-2556,-9576,-509,-118,-471,slow
2025-10-09T11:10:50.230926,-13436,-2696,-9676,-534,-79,-568,slow
2025-10-09T11:10:50.252943,-13336,-2548,-9564,-584,-89,-603,slow
2025-10-09T11:10:50.274850,-13348,-2696,-9416,-379,-28,-564,slow
2025-10-09T11:10:50.297018,-13156,-2768,-9432,-300,-129,-456,slow
2025-10-09T11:10:50.318699,-13348,-2748,-9320,-50,75,-268,slow
2025-10-09T11:10:50.340676,-13316,-2628,-9332,-55,90,-210,slow
2025-10-09T11:10:50.362623,-13320,-2768,-9676,-1,219,-41,slow
2025-10-09T11:10:50.384837,-13440,-2696,-9480,-10,215,52,slow
2025-10-09T11:10:50.406758,-13372,-3088,-9396,-76,114,-24,slow
2025-10-09T11:10:50.428904,-13568,-2828,-9312,-58,-110,-156,slow
2025-10-09T11:10:50.451354,-13632,-2672,-9240,-84,-215,-265,slow
2025-10-09T11:10:50.473104,-13596,-2388,-9316,-168,-373,-287,slow
2025-10-09T11:10:50.494937,-13612,-2300,-9292,-356,-600,-80,slow
2025-10-09T11:10:50.517033,-13636,-2112,-9180,-663,-809,100,slow
2025-10-09T11:10:50.538816,-13244,-2704,-9828,-793,-816,593,slow
2025-10-09T11:10:50.560983,-13500,-2484,-9472,-150,-339,1161,slow
2025-10-09T11:10:50.583086,-13740,-2528,-9336,-159,-122,1096,slow
2025-10-09T11:10:50.604598,-13612,-2764,-9384,-130,46,672,slow
2025-10-09T11:10:50.626624,-13440,-3016,-9188,-123,38,122,slow
2025-10-09T11:10:50.648790,-13212,-2948,-9316,-99,-103,-311,slow
2025-10-09T11:10:50.670854,-13436,-2808,-9412,-67,-271,-547,slow
2025-10-09T11:10:50.692628,-13308,-2524,-9468,-4,-260,-498,slow
2025-10-09T11:10:50.715081,-13384,-2448,-9420,-13,-107,-359,slow
2025-10-09T11:10:50.736617,-13404,-2412,-9388,-94,89,-90,slow
2025-10-09T11:10:50.758415,-13592,-2160,-9312,-277,89,7,slow
2025-10-09T11:10:50.780908,-13568,-2256,-9328,-488,-50,-31,slow
2025-10-09T11:10:50.803023,-13592,-2288,-9240,-689,-226,-52,slow
2025-10-09T11:10:50.824895,-13524,-2360,-9396,-739,-317,-78,slow
2025-10-09T11:10:50.846990,-13528,-2500,-9360,-733,-263,-59,slow
2025-10-09T11:10:50.868872,-13476,-2568,-9352,-729,-206,-48,slow
2025-10-09T11:10:50.891268,-13212,-2844,-9328,-621,-177,-13,slow
2025-10-09T11:10:50.913204,-13160,-2988,-9276,-412,5,82,slow
2025-10-09T11:10:50.934845,-13228,-2860,-9008,-403,204,-57,slow
2025-10-09T11:10:50.957400,-13312,-2744,-9116,-531,344,-288,slow
2025-10-09T11:10:50.979563,-13372,-2592,-9360,-479,453,-385,slow
2025-10-09T11:10:51.001572,-13732,-2460,-9180,-529,326,-384,slow
2025-10-09T11:10:51.023453,-13664,-2620,-9176,-493,184,-319,slow
2025-10-09T11:10:51.045427,-13656,-2568,-9060,-424,99,-125,slow
2025-10-09T11:10:51.067532,-13696,-2572,-9020,-217,137,-55,slow
