timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:11:26.048855,-14620,-3768,-6504,-386,250,-134,slow
2025-10-09T11:11:26.070940,-14624,-3664,-6720,-408,214,-155,slow
2025-10-09T11:11:26.092616,-14604,-3784,-6532,-449,89,-141,slow
2025-10-09T11:11:26.114641,-14664,-3708,-6584,-361,24,-122,slow
2025-10-09T11:11:26.136599,-14508,-3704,-6572,-316,104,-84,slow
2025-10-09T11:11:26.158884,-14560,-3716,-6644,-382,176,-72,slow
2025-10-09T11:11:26.181644,-14564,-3712,-6652,-461,206,-51,slow
2025-10-09T11:11:26.203467,-14632,-3752,-6672,-465,187,-54,slow
2025-10-09T11:11:26.225435,-14516,-3840,-6572,-405,173,-66,slow
2025-10-09T11:11:26.247927,-14572,-3912,-6588,-330,150,-111,slow
2025-10-09T11:11:26.269896,-14612,-3960,-6644,-278,228,-112,slow
2025-10-09T11:11:26.291807,-14580,-3812,-6472,-265,239,-140,slow
2025-10-09T11:11:26.313034,-14536,-3744,-6588,-221,260,-89,slow
2025-10-09T11:11:26.334904,-14560,-3676,-6460,-207,238,-37,slow
2025-10-09T11:11:26.357318,-14472,-3712,-6612,-245,202,-36,slow
2025-10-09T11:11:26.379136,-14584,-3636,-6556,-265,178,-21,slow
2025-10-09T11:11:26.400811,-14504,-3672,-6660,-204,161,-33,slow
2025-10-09T11:11:26.422583,-14432,-3728,-6612,-217,226,-74,slow
2025-10-09T11:11:26.445149,-14480,-3688,-6716,-215,220,-113,slow
2025-10-09T11:11:26.467341,-14652,-3684,-6648,-255,200,-163,slow
2025-10-09T11:11:26.489659,-14644,-3664,-6636,-297,215,-220,slow
2025-10-09T11:11:26.511545,-14728,-3572,-6472,-344,155,-161,slow
2025-10-09T11:11:26.532783,-14692,-3616,-6396,-346,77,-83,slow
2025-10-09T11:11:26.554715,-14664,-3664,-6668,-418,-20,-43,slow
2025-10-09T11:11:26.576315,-14540,-3848,-6612,-352,6,-5,slow
2025-10-09T11:11:26.598393,-14484,-3860,-6676,-166,55,9,slow
2025-10-09T11:11:26.620713,-14532,-3608,-6600,-334,82,-112,slow
2025-10-09T11:11:26.644042,-14592,-3688,-6640,-415,83,-213,slow
2025-10-09T11:11:26.664876,-14564,-3764,-6644,-509,104,-127,slow
2025-10-09T11:11:26.686650,-14520,-3832,-6548,-421,147,-89,slow
2025-10-09T11:11:26.708892,-14588,-3936,-6636,-295,146,20,slow
2025-10-09T11:11:26.730744,-14656,-3812,-6364,-302,63,-75,slow
2025-10-09T11:11:26.752984,-14788,-3548,-6544,-290,-5,-242,slow
2025-10-09T11:11:26.775256,-14592,-3772,-6604,-272,-86,-314,slow
2025-10-09T11:11:26.796634,-14564,-3644,-6780,-155,-20,-64,slow
2025-10-09T11:11:26.818759,-14488,-3624,-6624,-233,46,61,slow
2025-10-09T11:11:26.841120,-14464,-3740,-6444,-369,123,-3,slow
2025-10-09T11:11:26.863013,-14532,-3748,-6620,-442,227,-116,slow
2025-10-09T11:11:26.885188,-14556,-3840,-6556,-419,206,-276,slow
2025-10-09T11:11:26.906909,-14472,-3768,-6636,-524,93,-382,slow
2025-10-09T11:11:26.928972,-14492,-3788,-6752,-459,190,-365,slow
2025-10-09T11:11:26.951036,-14512,-3416,-7216,-621,105,-523,slow
2025-10-09T11:11:26.973160,-14168,-3244,-7728,-895,64,-667,slow
2025-10-09T11:11:26.995002,-13752,-2840,-8376,-1337,93,-810,slow
2025-10-09T11:11:27.017388,-13500,-2064,-8912,-1778,400,-920,slow
2025-10-09T11:11:27.039102,-13520,-1764,-9416,-2622,524,-1168,slow
2025-10-09T11:11:27.061132,-13696,-1680,-9396,-3568,979,-1411,slow
2025-10-09T11:11:27.083250,-13776,-1324,-9196,-4667,1433,-1519,slow
2025-10-09T11:11:27.105564,-14144,-1296,-9064,-5605,2022,-1491,slow
2025-10-09T11:11:27.127246,-14356,-2096,-8768,-6632,1995,-1037,slow
2025-10-09T11:11:27.149106,-13980,-2492,-8840,-7258,1895,-873,slow
2025-10-09T11:11:27.171144,-13988,-2900,-8568,-7906,1590,-814,slow
2025-10-09T11:11:27.193096,-13624,-3620,-9036,-8223,1528,-934,slow
2025-10-09T11:11:27.215140,-13800,-3540,-8948,-8002,1917,-993,slow
2025-10-09T11:11:27.237413,-13740,-3668,-8804,-7652,2488,-1077,slow
2025-10-09T11:11:27.259354,-14152,-3668,-8440,-7199,2948,-1014,slow
2025-10-09T11:11:27.281413,-13960,-4396,-8316,-7342,2621,-1359,slow
2025-10-09T11:11:27.303368,-14228,-4256,-8052,-7146,2478,-1344,slow
2025-10-09T11:11:27.325326,-14512,-4240,-7956,-7141,2086,-1509,slow
2025-10-09T11:11:27.347326,-14452,-4168,-8024,-7139,1727,-1689,slow
2025-10-09T11:11:27.370065,-14160,-4304,-7928,-6800,1559,-1667,slow
2025-10-09T11:11:27.391401,-14352,-3856,-7672,-5587,1776,-1234,slow
2025-10-09T11:11:27.413954,-14496,-3796,-7592,-4729,1729,-936,slow
2025-10-09T11:11:27.435565,-14608,-4032,-7416,-4126,1493,-1156,slow
2025-10-09T11:11:27.456881,-14280,-3780,-7736,-4066,885,-1277,slow
2025-10-09T11:11:27.479192,-13940,-4068,-8044,-3393,647,-1118,slow
2025-10-09T11:11:27.501928,-14212,-3596,-7684,-2905,272,-985,slow
2025-10-09T11:11:27.523131,-14096,-3608,-7808,-2586,51,-1048,slow
2025-10-09T11:11:27.545357,-13956,-3532,-7900,-2231,-103,-1237,slow
