timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:14:19.110087,-15388,-3400,-6628,-1483,627,-739,medium
2025-10-09T11:14:19.131031,-15196,-3028,-6736,-1569,562,-893,medium
2025-10-09T11:14:19.154062,-14764,-3156,-6948,-892,629,-829,medium
2025-10-09T11:14:19.174916,-14756,-2976,-6684,-332,428,-602,medium
2025-10-09T11:14:19.196626,-14776,-3012,-7028,-61,-20,-423,medium
2025-10-09T11:14:19.219439,-14668,-3112,-7436,-104,-521,17,medium
2025-10-09T11:14:19.241479,-14336,-3348,-7788,18,-797,387,medium
2025-10-09T11:14:19.263548,-13980,-3456,-8056,74,-785,578,medium
2025-10-09T11:14:19.285619,-13908,-3648,-7960,-146,-714,573,medium
2025-10-09T11:14:19.307653,-13868,-3720,-7724,-442,-590,131,medium
2025-10-09T11:14:19.329740,-13780,-3992,-7640,-264,-279,-233,medium
2025-10-09T11:14:19.350980,-13796,-3780,-7740,170,-70,-438,medium
2025-10-09T11:14:19.373466,-14200,-3680,-7352,333,-53,-634,medium
2025-10-09T11:14:19.395703,-14448,-3400,-7440,302,-247,-958,medium
2025-10-09T11:14:19.417206,-14560,-3496,-7204,377,-388,-831,medium
2025-10-09T11:14:19.439687,-14504,-3396,-7268,712,-430,-561,medium
2025-10-09T11:14:19.461711,-14816,-3528,-6812,798,-718,-267,medium
2025-10-09T11:14:19.483836,-14924,-3428,-6624,628,-1314,-101,medium
2025-10-09T11:14:19.505305,-15160,-3484,-6260,851,-1906,-22,medium
2025-10-09T11:14:19.527877,-14892,-3812,-5960,1326,-2679,-71,medium
2025-10-09T11:14:19.549044,-14772,-4200,-6396,1561,-3473,54,medium
2025-10-09T11:14:19.571818,-15060,-3852,-6352,2002,-4042,-197,medium
2025-10-09T11:14:19.593102,-15152,-3688,-6072,1753,-4720,-492,medium
2025-10-09T11:14:19.616041,-14968,-3596,-5620,2144,-4556,-405,medium
2025-10-09T11:14:19.636898,-14972,-4084,-5408,2176,-4579,-478,medium
2025-10-09T11:14:19.658892,-14948,-4088,-5396,2086,-4771,-651,medium
2025-10-09T11:14:19.681044,-15064,-3880,-5320,2257,-4656,-611,medium
2025-10-09T11:14:19.702893,-15832,-3896,-5176,2026,-4658,-747,medium
2025-10-09T11:14:19.725127,-15188,-3804,-5056,1475,-4888,-1071,medium
2025-10-09T11:14:19.746875,-14896,-3972,-5572,1819,-4491,-618,medium
2025-10-09T11:14:19.768978,-15220,-3708,-5304,2260,-3763,-124,medium
2025-10-09T11:14:19.790950,-15772,-3596,-4768,1606,-3584,-184,medium
2025-10-09T11:14:19.813800,-15448,-3824,-4712,858,-3510,-382,medium
2025-10-09T11:14:19.834949,-14868,-4356,-5212,1015,-3105,-151,medium
2025-10-09T11:14:19.857058,-15208,-4104,-4716,1429,-2669,122,medium
2025-10-09T11:14:19.879100,-15080,-4188,-4256,1529,-2409,12,medium
2025-10-09T11:14:19.900899,-14744,-4832,-4304,1663,-2026,-178,medium
2025-10-09T11:14:19.923101,-14788,-4348,-4240,1765,-1647,-185,medium
2025-10-09T11:14:19.945123,-14388,-4616,-4652,2023,-1322,-153,medium
2025-10-09T11:14:19.966930,-14600,-4236,-4616,1935,-1102,-214,medium
2025-10-09T11:14:19.988981,-14604,-4032,-4752,1481,-1170,-446,medium
2025-10-09T11:14:20.011105,-14160,-4000,-5660,1215,-1013,-442,medium
2025-10-09T11:14:20.032997,-13888,-3752,-6072,1046,-712,-334,medium
2025-10-09T11:14:20.054946,-13428,-3156,-6752,815,-301,-293,medium
2025-10-09T11:14:20.076849,-13316,-2604,-7540,143,328,-508,medium
2025-10-09T11:14:20.099073,-12988,-1860,-8784,-512,1151,-750,medium
2025-10-09T11:14:20.121308,-12796,-1612,-10128,-1460,2125,-1027,medium
2025-10-09T11:14:20.143232,-12640,-660,-11636,-2866,3137,-1333,medium
2025-10-09T11:14:20.165145,-12552,-64,-12576,-4784,4583,-1166,medium
2025-10-09T11:14:20.186915,-12736,24,-13588,-6747,6337,-736,medium
2025-10-09T11:14:20.209023,-13488,76,-14320,-9431,8026,-125,medium
2025-10-09T11:14:20.231117,-14684,212,-14996,-12543,9366,72,medium
2025-10-09T11:14:20.253390,-15320,-1484,-15532,-15517,10962,853,medium
2025-10-09T11:14:20.275612,-16448,-2624,-15052,-17922,12741,2073,medium
2025-10-09T11:14:20.297460,-16980,-4036,-14532,-20079,14385,2989,medium
2025-10-09T11:14:20.319221,-17108,-5384,-13292,-21243,16029,4229,medium
2025-10-09T11:14:20.341812,-17084,-6564,-11896,-21135,17786,5157,medium
2025-10-09T11:14:20.363291,-17352,-7032,-10664,-20655,18975,5291,medium
2025-10-09T11:14:20.385384,-17608,-7092,-9372,-19564,19019,4502,medium
2025-10-09T11:14:20.407743,-17484,-7252,-8116,-17809,17873,3184,medium
2025-10-09T11:14:20.430031,-17004,-7288,-6596,-15672,15575,1690,medium
2025-10-09T11:14:20.451977,-16596,-6644,-5780,-13131,12274,326,medium
2025-10-09T11:14:20.473716,-15772,-5940,-5180,-10609,8234,-1218,medium
2025-10-09T11:14:20.496047,-15248,-5236,-5992,-7420,4855,-1949,medium
2025-10-09T11:14:20.518099,-14836,-4072,-6392,-4427,2174,-2056,medium
2025-10-09T11:14:20.540161,-14628,-2656,-7016,-2832,-136,-2160,medium
2025-10-09T11:14:20.561721,-13504,-1780,-7836,-2164,-1683,-2652,medium
2025-10-09T11:14:20.584055,-12436,-664,-8984,-1610,-2071,-2743,medium
2025-10-09T11:14:20.606097,-11864,380,-10048,-1276,-1901,-2427,medium
