timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:28:50.080486,-13376,-2660,-9436,-393,109,-134,left
2025-10-09T11:28:50.104063,-13416,-2624,-9472,-375,130,-122,left
2025-10-09T11:28:50.124484,-13444,-2536,-9380,-374,154,-141,left
2025-10-09T11:28:50.146489,-13308,-2720,-9520,-403,156,-151,left
2025-10-09T11:28:50.168610,-13404,-2800,-9460,-365,167,-170,left
2025-10-09T11:28:50.190593,-13472,-2864,-9444,-297,175,-269,left
2025-10-09T11:28:50.213120,-13528,-2712,-9544,-249,121,-331,left
2025-10-09T11:28:50.235470,-13432,-2696,-9416,-227,153,-295,left
2025-10-09T11:28:50.256847,-13400,-2656,-9256,-185,176,-129,left
2025-10-09T11:28:50.278710,-13388,-2704,-9372,-176,155,-1,left
2025-10-09T11:28:50.300483,-13436,-2652,-9464,-174,188,45,left
2025-10-09T11:28:50.322485,-13320,-2728,-9436,-319,127,-42,left
2025-10-09T11:28:50.345090,-13376,-2880,-9464,-314,140,-200,left
2025-10-09T11:28:50.367139,-13356,-2852,-9512,-208,236,-165,left
2025-10-09T11:28:50.389244,-13400,-2720,-9312,-165,289,-193,left
2025-10-09T11:28:50.411000,-13480,-2644,-9480,-158,288,-178,left
2025-10-09T11:28:50.432875,-13560,-2644,-9436,-171,163,-105,left
2025-10-09T11:28:50.454656,-13500,-2660,-9524,-253,90,-23,left
2025-10-09T11:28:50.476821,-13452,-2620,-9348,-350,28,-13,left
2025-10-09T11:28:50.498659,-13352,-2760,-9400,-333,93,31,left
2025-10-09T11:28:50.520828,-13268,-2756,-9408,-321,195,27,left
2025-10-09T11:28:50.542725,-13296,-2744,-9456,-277,161,-92,left
2025-10-09T11:28:50.564896,-13368,-2808,-9440,-258,181,-224,left
2025-10-09T11:28:50.587733,-13332,-2792,-9408,-263,152,-250,left
2025-10-09T11:28:50.608477,-13404,-2856,-9444,-294,130,-249,left
2025-10-09T11:28:50.630599,-13500,-2652,-9476,-379,124,-275,left
2025-10-09T11:28:50.652177,-13400,-2628,-9768,-626,12,-388,left
2025-10-09T11:28:50.674576,-13352,-2604,-10260,-1104,20,-615,left
2025-10-09T11:28:50.696622,-12976,-1868,-10800,-1790,38,-1057,left
2025-10-09T11:28:50.718673,-12340,-940,-11628,-2587,167,-1532,left
2025-10-09T11:28:50.742101,-11708,-36,-12516,-3935,316,-2299,left
2025-10-09T11:28:50.762668,-10888,404,-13496,-5693,641,-2955,left
2025-10-09T11:28:50.784796,-10776,1300,-13516,-7731,1378,-3590,left
2025-10-09T11:28:50.806901,-10008,1420,-14768,-10260,1684,-4504,left
2025-10-09T11:28:50.830101,-9440,1096,-16188,-12909,2004,-5587,left
2025-10-09T11:28:50.851083,-9504,672,-16800,-15030,2662,-6539,left
2025-10-09T11:28:50.872912,-9592,-732,-17752,-16980,3406,-6955,left
2025-10-09T11:28:50.894925,-10556,-1512,-16336,-18979,3968,-7435,left
2025-10-09T11:28:50.917381,-10540,-2664,-16664,-20951,4851,-7958,left
2025-10-09T11:28:50.939001,-11408,-3676,-16116,-22340,5676,-8454,left
2025-10-09T11:28:50.960936,-11684,-4976,-15388,-22426,6555,-8271,left
2025-10-09T11:28:50.982957,-12076,-5900,-14656,-20887,7826,-7329,left
2025-10-09T11:28:51.005171,-12576,-6932,-12684,-18673,8691,-6304,left
2025-10-09T11:28:51.027100,-13900,-6400,-10400,-17419,8091,-6454,left
2025-10-09T11:28:51.049227,-13740,-5060,-9812,-16096,6921,-6419,left
2025-10-09T11:28:51.071302,-13792,-4856,-9736,-13544,6246,-5366,left
2025-10-09T11:28:51.092976,-13276,-4448,-9208,-10796,5489,-3494,left
2025-10-09T11:28:51.115123,-13664,-4312,-8264,-8829,4635,-1832,left
2025-10-09T11:28:51.137019,-13764,-2312,-8768,-8713,2640,-1798,left
2025-10-09T11:28:51.158732,-13020,-996,-9772,-8424,1303,-2063,left
2025-10-09T11:28:51.180671,-11928,-804,-11316,-6963,739,-1977,left
2025-10-09T11:28:51.202722,-11356,-32,-11568,-5226,963,-1547,left
2025-10-09T11:28:51.224581,-11452,676,-11344,-4466,983,-1977,left
2025-10-09T11:28:51.246577,-11116,1440,-11856,-3838,940,-2703,left
2025-10-09T11:28:51.268807,-11008,2020,-12096,-2699,1095,-2773,left
2025-10-09T11:28:51.290578,-11188,2592,-11736,-1691,969,-2640,left
2025-10-09T11:28:51.312678,-11384,3072,-11552,-922,725,-2233,left
2025-10-09T11:28:51.334599,-11656,3480,-11420,-723,214,-1840,left
2025-10-09T11:28:51.358107,-11192,3672,-12080,-739,-393,-1205,left
2025-10-09T11:28:51.378643,-11048,3688,-12324,-491,-664,-167,left
2025-10-09T11:28:51.401043,-10960,3508,-12548,-405,-782,595,left
2025-10-09T11:28:51.424078,-10716,3280,-12928,-365,-753,1017,left
2025-10-09T11:28:51.444602,-10352,2980,-13128,-268,-607,959,left
2025-10-09T11:28:51.466711,-10312,3080,-13204,-229,-330,666,left
2025-10-09T11:28:51.488604,-10144,3100,-13388,-254,84,305,left
2025-10-09T11:28:51.510051,-9820,2888,-13604,-77,454,94,left
2025-10-09T11:28:51.532149,-9540,3160,-13616,99,883,249,left
2025-10-09T11:28:51.554447,-10268,3144,-13240,140,1165,137,left
2025-10-09T11:28:51.576343,-10264,3480,-13732,262,1381,78,left
2025-10-09T11:28:51.598367,-10456,3876,-13280,716,1680,38,left
