timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:29:39.448345,-13652,-2368,-9388,-166,-53,31,left
2025-10-09T11:29:39.470340,-13584,-2360,-9464,-352,-33,104,left
2025-10-09T11:29:39.493055,-13468,-2388,-9456,-349,129,176,left
2025-10-09T11:29:39.514491,-13428,-2440,-9372,-396,159,93,left
2025-10-09T11:29:39.536375,-13500,-2608,-9284,-367,162,8,left
2025-10-09T11:29:39.558536,-13520,-2524,-9308,-362,-4,-135,left
2025-10-09T11:29:39.581390,-13520,-2664,-9248,-227,-24,-178,left
2025-10-09T11:29:39.602831,-13584,-2516,-9272,-185,-2,-72,left
2025-10-09T11:29:39.624792,-13512,-2464,-9272,-116,107,9,left
2025-10-09T11:29:39.647221,-13556,-2388,-9312,-181,158,72,left
2025-10-09T11:29:39.668835,-13540,-2360,-9336,-308,127,35,left
2025-10-09T11:29:39.690847,-13564,-2492,-9316,-323,93,5,left
2025-10-09T11:29:39.713008,-13452,-2500,-9420,-207,135,21,left
2025-10-09T11:29:39.734588,-13576,-2404,-9380,-174,119,-21,left
2025-10-09T11:29:39.756886,-13472,-2380,-9300,-240,128,-69,left
2025-10-09T11:29:39.779405,-13584,-2460,-9384,-319,110,-122,left
2025-10-09T11:29:39.801152,-13616,-2320,-9444,-316,167,-35,left
2025-10-09T11:29:39.822972,-13600,-2352,-9352,-282,196,-4,left
2025-10-09T11:29:39.844710,-13628,-2456,-9316,-221,181,13,left
2025-10-09T11:29:39.866612,-13652,-2456,-9292,-211,107,3,left
2025-10-09T11:29:39.888974,-13484,-2408,-9308,-235,30,-39,left
2025-10-09T11:29:39.911242,-13512,-2436,-9292,-280,55,-75,left
2025-10-09T11:29:39.932534,-13424,-2568,-9348,-225,160,-72,left
2025-10-09T11:29:39.955050,-13596,-2588,-9300,-247,198,-25,left
2025-10-09T11:29:39.976342,-13704,-2540,-9164,-317,93,-199,left
2025-10-09T11:29:39.998480,-13620,-2624,-9216,-304,15,-317,left
2025-10-09T11:29:40.020654,-13640,-2368,-9320,-298,-133,-504,left
2025-10-09T11:29:40.042677,-13568,-2168,-9676,-720,-336,-888,left
2025-10-09T11:29:40.065068,-13088,-1716,-10184,-1102,-272,-1199,left
2025-10-09T11:29:40.086700,-12784,-1252,-10468,-1612,14,-1708,left
2025-10-09T11:29:40.109117,-12348,-400,-11468,-2894,117,-2578,left
2025-10-09T11:29:40.130887,-11608,808,-12392,-4556,138,-3689,left
2025-10-09T11:29:40.152661,-11040,1900,-13468,-6517,325,-4841,left
2025-10-09T11:29:40.174702,-9896,2420,-14944,-8588,708,-5693,left
2025-10-09T11:29:40.196891,-9868,3304,-15008,-11720,1048,-6714,left
2025-10-09T11:29:40.218908,-9868,2676,-16468,-15243,1778,-7605,left
2025-10-09T11:29:40.241161,-10452,2360,-16832,-18126,2571,-7825,left
2025-10-09T11:29:40.263135,-10040,520,-19164,-20383,4008,-7083,left
2025-10-09T11:29:40.285120,-8436,-912,-21320,-20276,4369,-4715,left
2025-10-09T11:29:40.307059,-10356,-3868,-19684,-21513,5010,-4275,left
2025-10-09T11:29:40.329132,-12020,-4400,-17940,-23535,5049,-4375,left
2025-10-09T11:29:40.351081,-12816,-5424,-17060,-23868,6160,-4205,left
2025-10-09T11:29:40.373027,-12540,-6840,-15724,-22801,7851,-3106,left
2025-10-09T11:29:40.395062,-14404,-7680,-12072,-21442,8797,-3328,left
2025-10-09T11:29:40.417111,-14596,-6944,-10096,-20309,8262,-3920,left
2025-10-09T11:29:40.439139,-14664,-6024,-8788,-17613,8068,-3904,left
2025-10-09T11:29:40.461326,-14420,-5604,-8080,-14342,7595,-2910,left
2025-10-09T11:29:40.483200,-13952,-5824,-7768,-10593,6741,-1642,left
2025-10-09T11:29:40.504907,-14028,-5048,-7284,-8611,4547,-1420,left
2025-10-09T11:29:40.526965,-12964,-1788,-7380,-7538,2330,-1603,left
2025-10-09T11:29:40.548710,-12348,-156,-8388,-6452,1239,-1870,left
2025-10-09T11:29:40.572042,-12172,504,-9504,-5785,590,-2726,left
2025-10-09T11:29:40.592714,-12036,1500,-10284,-5830,69,-3565,left
2025-10-09T11:29:40.614683,-11948,2324,-10684,-5355,160,-3689,left
2025-10-09T11:29:40.636641,-11940,2592,-10748,-4607,223,-3418,left
2025-10-09T11:29:40.658671,-11952,2960,-11508,-3388,199,-2631,left
2025-10-09T11:29:40.680931,-12340,3652,-11460,-2125,-401,-1818,left
2025-10-09T11:29:40.703476,-12180,4368,-11568,-1046,-1181,-1215,left
2025-10-09T11:29:40.724731,-11776,4668,-11524,-29,-1695,-351,left
2025-10-09T11:29:40.746314,-11708,4980,-11284,141,-2072,55,left
2025-10-09T11:29:40.769024,-11360,5024,-11748,9,-2170,372,left
2025-10-09T11:29:40.790703,-11052,5020,-12288,-161,-1722,603,left
2025-10-09T11:29:40.812897,-10924,5136,-12636,-488,-1167,719,left
2025-10-09T11:29:40.834641,-10928,4848,-12644,-737,-556,624,left
2025-10-09T11:29:40.856701,-10632,4732,-12680,-1145,-353,336,left
2025-10-09T11:29:40.878962,-10264,4776,-12512,-1273,-212,120,left
2025-10-09T11:29:40.900923,-10096,4784,-12828,-1473,-133,-63,left
2025-10-09T11:29:40.922672,-10140,4596,-13144,-1379,222,216,left
2025-10-09T11:29:40.944775,-10780,4732,-12788,-1382,422,328,left
