timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:31:20.671073,-12732,-1620,-10848,-257,145,-20,right
2025-10-09T11:31:20.693075,-12672,-1468,-10592,-228,148,-73,right
2025-10-09T11:31:20.716128,-12688,-1572,-10748,-176,139,-74,right
2025-10-09T11:31:20.736838,-12680,-1488,-10704,-207,181,-37,right
2025-10-09T11:31:20.758719,-12728,-1460,-10800,-265,217,48,right
2025-10-09T11:31:20.781000,-12656,-1612,-10764,-298,201,100,right
2025-10-09T11:31:20.803293,-12688,-1600,-10716,-286,236,27,right
2025-10-09T11:31:20.825518,-12692,-1580,-10736,-310,204,-79,right
2025-10-09T11:31:20.847496,-12624,-1576,-10756,-200,118,-145,right
2025-10-09T11:31:20.869527,-12680,-1624,-10824,-155,113,-120,right
2025-10-09T11:31:20.891082,-12684,-1480,-10816,-192,101,-112,right
2025-10-09T11:31:20.913252,-12696,-1460,-10720,-199,182,-83,right
2025-10-09T11:31:20.935440,-12652,-1508,-10764,-303,221,-57,right
2025-10-09T11:31:20.957439,-12716,-1548,-10824,-285,237,-58,right
2025-10-09T11:31:20.979466,-12676,-1604,-10768,-260,137,-78,right
2025-10-09T11:31:21.001659,-12612,-1684,-10880,-155,159,-95,right
2025-10-09T11:31:21.023568,-12732,-1560,-10916,-169,139,-144,right
2025-10-09T11:31:21.045312,-12676,-1492,-10820,-244,147,-179,right
2025-10-09T11:31:21.067365,-12752,-1560,-10792,-307,206,-214,right
2025-10-09T11:31:21.089732,-12672,-1612,-10892,-339,276,-120,right
2025-10-09T11:31:21.111369,-12728,-1560,-10808,-412,201,-131,right
2025-10-09T11:31:21.133606,-12740,-1584,-10704,-396,141,-142,right
2025-10-09T11:31:21.154694,-12752,-1560,-10828,-285,90,-123,right
2025-10-09T11:31:21.176773,-12592,-1700,-10880,-196,131,-104,right
2025-10-09T11:31:21.198788,-12628,-1628,-11000,-196,181,-137,right
2025-10-09T11:31:21.220928,-12568,-1648,-10948,-240,194,-146,right
2025-10-09T11:31:21.242847,-12624,-1664,-10780,-296,220,-151,right
2025-10-09T11:31:21.264841,-12556,-1808,-10648,-257,229,-181,right
2025-10-09T11:31:21.286469,-12444,-1872,-10784,-81,276,-84,right
2025-10-09T11:31:21.308545,-12268,-1920,-11032,253,477,-4,right
2025-10-09T11:31:21.330749,-12264,-1920,-11480,333,672,-235,right
2025-10-09T11:31:21.352736,-12120,-776,-11872,814,1147,-199,right
2025-10-09T11:31:21.375057,-12440,1392,-12672,1470,1835,-34,right
2025-10-09T11:31:21.396826,-12616,3372,-13212,2355,2753,1058,right
2025-10-09T11:31:21.418930,-12092,4544,-14076,4116,3877,2537,right
2025-10-09T11:31:21.441150,-12156,6148,-14344,3752,4597,4948,right
2025-10-09T11:31:21.463076,-12688,9248,-15336,3056,4895,6984,right
2025-10-09T11:31:21.484819,-13432,10892,-15496,290,5351,8059,right
2025-10-09T11:31:21.507102,-14008,11524,-16712,-3305,5296,9330,right
2025-10-09T11:31:21.529936,-13400,10248,-19164,-6511,6400,11424,right
2025-10-09T11:31:21.551076,-14016,9468,-19832,-9186,8399,14583,right
2025-10-09T11:31:21.573153,-14876,7588,-20204,-12167,10795,16985,right
2025-10-09T11:31:21.595198,-15340,5528,-20032,-15799,11963,18764,right
2025-10-09T11:31:21.617095,-15164,3240,-19556,-17880,12846,21120,right
2025-10-09T11:31:21.639328,-15300,1728,-18260,-18048,13670,23379,right
2025-10-09T11:31:21.661230,-15380,184,-16340,-17735,13539,24159,right
2025-10-09T11:31:21.683614,-15396,324,-13924,-17175,12752,23210,right
2025-10-09T11:31:21.705165,-13744,-40,-12876,-16247,11370,20854,right
2025-10-09T11:31:21.727141,-12304,-312,-11716,-14142,10122,17966,right
2025-10-09T11:31:21.749250,-10744,-348,-10988,-11965,8728,14517,right
2025-10-09T11:31:21.771061,-8524,144,-10348,-9745,7733,11012,right
2025-10-09T11:31:21.792482,-6764,736,-9716,-7143,7215,7968,right
2025-10-09T11:31:21.814734,-5916,2484,-8992,-5790,6304,4701,right
2025-10-09T11:31:21.836734,-4972,3936,-8828,-4761,5145,1666,right
2025-10-09T11:31:21.858759,-4392,5228,-9180,-3811,3615,-178,right
2025-10-09T11:31:21.880813,-3944,6844,-9824,-2484,2274,-981,right
2025-10-09T11:31:21.904091,-4140,8508,-10424,-1179,982,-1295,right
2025-10-09T11:31:21.924558,-3904,9284,-10608,-72,34,-1105,right
2025-10-09T11:31:21.946606,-3284,9628,-11384,786,-400,-578,right
2025-10-09T11:31:21.968715,-2868,10292,-11760,1747,-187,482,right
2025-10-09T11:31:21.990476,-3368,10992,-12096,1779,250,805,right
2025-10-09T11:31:22.012677,-3368,11096,-12272,976,282,292,right
2025-10-09T11:31:22.034450,-3180,11684,-12408,371,213,-325,right
2025-10-09T11:31:22.056756,-3028,11844,-12556,-43,251,-794,right
2025-10-09T11:31:22.078667,-3280,11528,-12456,-82,414,-809,right
2025-10-09T11:31:22.100528,-3536,11324,-12244,-91,241,-725,right
2025-10-09T11:31:22.122906,-3400,11408,-12236,-230,-110,-732,right
2025-10-09T11:31:22.145044,-3264,11800,-12480,-241,-485,-719,right
2025-10-09T11:31:22.166620,-3028,11640,-12492,81,-350,-573,right
