timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:32:21.236532,-13296,-2668,-9484,-175,365,-80,right
2025-10-09T11:32:21.259067,-13320,-2668,-9740,-244,261,-129,right
2025-10-09T11:32:21.280757,-13368,-2580,-9688,-248,235,-111,right
2025-10-09T11:32:21.302790,-13436,-2528,-9572,-274,182,-151,right
2025-10-09T11:32:21.324846,-13428,-2492,-9584,-281,208,-107,right
2025-10-09T11:32:21.346608,-13544,-2604,-9624,-279,98,-103,right
2025-10-09T11:32:21.368687,-13312,-2668,-9724,-312,35,-96,right
2025-10-09T11:32:21.391053,-13292,-2588,-9696,-248,63,-15,right
2025-10-09T11:32:21.412731,-13356,-2588,-9792,-288,67,3,right
2025-10-09T11:32:21.434937,-13248,-2708,-9752,-251,124,27,right
2025-10-09T11:32:21.457487,-13264,-2552,-9664,-303,114,17,right
2025-10-09T11:32:21.479559,-13224,-2644,-9672,-314,140,32,right
2025-10-09T11:32:21.500963,-13176,-2636,-9692,-312,176,-57,right
2025-10-09T11:32:21.522893,-13200,-2604,-9776,-289,210,-44,right
2025-10-09T11:32:21.545351,-13304,-2620,-9664,-261,231,-74,right
2025-10-09T11:32:21.567118,-13204,-2612,-9580,-360,185,-109,right
2025-10-09T11:32:21.589093,-13256,-2624,-9616,-431,152,-138,right
2025-10-09T11:32:21.611113,-13180,-2760,-9716,-437,171,-94,right
2025-10-09T11:32:21.633575,-13204,-2692,-9688,-341,193,-131,right
2025-10-09T11:32:21.655385,-13204,-2640,-9632,-358,243,-190,right
2025-10-09T11:32:21.677354,-13228,-2724,-9688,-289,297,-135,right
2025-10-09T11:32:21.699345,-13224,-2732,-9740,-228,290,-143,right
2025-10-09T11:32:21.720878,-13284,-2656,-9616,-258,241,-169,right
2025-10-09T11:32:21.743046,-13284,-2752,-9620,-257,196,-164,right
2025-10-09T11:32:21.764857,-13264,-2808,-9616,-132,227,-139,right
2025-10-09T11:32:21.786453,-13212,-2772,-9556,-18,248,-115,right
2025-10-09T11:32:21.808500,-13252,-2692,-9612,-78,197,-275,right
2025-10-09T11:32:21.830532,-13164,-2768,-9820,-26,242,-274,right
2025-10-09T11:32:21.853051,-13132,-2760,-9800,58,308,-154,right
2025-10-09T11:32:21.874693,-12940,-2656,-9804,69,349,-186,right
2025-10-09T11:32:21.896758,-12400,-2312,-10352,266,602,-169,right
2025-10-09T11:32:21.918791,-12448,-1352,-11080,639,1154,-46,right
2025-10-09T11:32:21.940737,-12348,184,-11884,1073,1799,-116,right
2025-10-09T11:32:21.964917,-12860,2672,-12532,1100,2734,-215,right
2025-10-09T11:32:21.984501,-12816,4360,-13908,913,3916,295,right
2025-10-09T11:32:22.006853,-13268,6236,-14664,485,5457,1584,right
2025-10-09T11:32:22.029126,-13484,7584,-15572,-490,6729,3819,right
2025-10-09T11:32:22.051232,-14160,9060,-16520,-2758,7076,6369,right
2025-10-09T11:32:22.072902,-14352,9184,-17992,-6243,6845,8792,right
2025-10-09T11:32:22.095242,-15608,9692,-18168,-8652,7805,12303,right
2025-10-09T11:32:22.117154,-15540,8428,-19228,-11091,8956,16081,right
2025-10-09T11:32:22.139143,-16168,6776,-19404,-12799,10884,19701,right
2025-10-09T11:32:22.161224,-16428,4404,-19920,-15313,12366,22621,right
2025-10-09T11:32:22.183231,-17612,3240,-19112,-16086,13859,25120,right
2025-10-09T11:32:22.205120,-17828,1988,-17652,-16912,14922,25984,right
2025-10-09T11:32:22.227191,-17432,1248,-16152,-17401,14954,25163,right
2025-10-09T11:32:22.248989,-16040,8,-15216,-17431,14420,23018,right
2025-10-09T11:32:22.271400,-14268,124,-13808,-16503,13604,20592,right
2025-10-09T11:32:22.293174,-12468,-144,-12912,-14412,12958,17875,right
2025-10-09T11:32:22.315320,-10976,268,-11340,-12454,12334,14624,right
2025-10-09T11:32:22.337314,-9804,1332,-10984,-10413,11315,11818,right
2025-10-09T11:32:22.358825,-8680,1568,-10604,-8444,10256,9636,right
2025-10-09T11:32:22.381101,-7784,3148,-9708,-7131,8621,7350,right
2025-10-09T11:32:22.403072,-6164,4188,-9420,-6561,6685,5623,right
2025-10-09T11:32:22.424839,-4892,4752,-9928,-5433,5223,5226,right
2025-10-09T11:32:22.450065,-4200,6664,-10228,-4462,3693,4896,right
2025-10-09T11:32:22.468870,-3416,7720,-10516,-4124,2354,4183,right
2025-10-09T11:32:22.490914,-3068,8092,-10936,-3056,1901,3607,right
2025-10-09T11:32:22.512923,-2436,8348,-10808,-1998,1983,2966,right
2025-10-09T11:32:22.535061,-2180,9452,-10668,-1468,1536,1589,right
2025-10-09T11:32:22.557084,-1904,10356,-11000,-1070,992,445,right
2025-10-09T11:32:22.579280,-1564,10728,-11248,-395,836,78,right
2025-10-09T11:32:22.600560,-1396,11540,-11076,126,624,81,right
2025-10-09T11:32:22.622277,-1580,12220,-10740,-94,1,-38,right
2025-10-09T11:32:22.645009,-1412,12704,-10872,-475,-382,-174,right
2025-10-09T11:32:22.666609,-840,12444,-11740,-669,-497,40,right
2025-10-09T11:32:22.688702,-904,12868,-11632,-472,-201,466,right
2025-10-09T11:32:22.710611,-1120,12892,-11624,-692,-31,486,right
2025-10-09T11:32:22.732875,-1240,12580,-11700,-1185,-75,251,right
