timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:28:18.290060,-14128,-1516,-8572,-304,177,-72,left
2025-10-09T11:28:18.312163,-14132,-1400,-8788,-456,41,-159,left
2025-10-09T11:28:18.334172,-14024,-1504,-8680,-501,7,-234,left
2025-10-09T11:28:18.357052,-14084,-1504,-8668,-483,76,-274,left
2025-10-09T11:28:18.378488,-13996,-1452,-8636,-430,214,-234,left
2025-10-09T11:28:18.400488,-14232,-1440,-8524,-461,298,-289,left
2025-10-09T11:28:18.422754,-14312,-1416,-8508,-463,217,-261,left
2025-10-09T11:28:18.445323,-14304,-1340,-8560,-460,143,-185,left
2025-10-09T11:28:18.466748,-14140,-1488,-8576,-394,47,-100,left
2025-10-09T11:28:18.488416,-14192,-1464,-8568,-312,-35,-11,left
2025-10-09T11:28:18.510727,-14032,-1476,-8636,-315,-71,4,left
2025-10-09T11:28:18.532756,-13908,-1680,-8708,-193,93,13,left
2025-10-09T11:28:18.554270,-14008,-1600,-8664,-187,194,-57,left
2025-10-09T11:28:18.576747,-14040,-1516,-8628,-254,202,-203,left
2025-10-09T11:28:18.598957,-14104,-1512,-8624,-209,236,-222,left
2025-10-09T11:28:18.621019,-14204,-1492,-8456,-196,229,-178,left
2025-10-09T11:28:18.643137,-14172,-1360,-8536,-220,141,-102,left
2025-10-09T11:28:18.664640,-14088,-1308,-8596,-298,34,-40,left
2025-10-09T11:28:18.686868,-14080,-1388,-8732,-272,76,56,left
2025-10-09T11:28:18.708957,-14104,-1388,-8776,-271,63,88,left
2025-10-09T11:28:18.730993,-14032,-1580,-8612,-285,90,33,left
2025-10-09T11:28:18.752379,-13980,-1488,-8660,-288,157,-25,left
2025-10-09T11:28:18.774730,-13912,-1596,-8488,-205,233,-78,left
2025-10-09T11:28:18.796391,-14068,-1596,-8568,-173,188,-164,left
2025-10-09T11:28:18.819056,-14052,-1608,-8608,-153,190,-122,left
2025-10-09T11:28:18.840406,-14076,-1500,-8604,-157,204,-173,left
2025-10-09T11:28:18.862255,-14252,-1360,-8560,-301,88,-275,left
2025-10-09T11:28:18.884359,-14176,-1508,-8492,-398,20,-361,left
2025-10-09T11:28:18.906188,-14120,-1352,-8508,-433,3,-410,left
2025-10-09T11:28:18.928534,-14044,-1452,-8704,-570,-107,-503,left
2025-10-09T11:28:18.950519,-14304,-1172,-8712,-681,-161,-581,left
2025-10-09T11:28:18.972397,-14296,-948,-8536,-790,-420,-671,left
2025-10-09T11:28:18.994557,-14100,-516,-8740,-1047,-686,-912,left
2025-10-09T11:28:19.016724,-13832,-292,-9488,-1203,-1002,-1151,left
2025-10-09T11:28:19.039092,-13488,12,-10528,-1600,-1237,-1561,left
2025-10-09T11:28:19.060709,-13088,820,-11792,-2404,-1492,-2364,left
2025-10-09T11:28:19.082894,-11156,2480,-14148,-3619,-1451,-2746,left
2025-10-09T11:28:19.104726,-10488,3376,-14640,-4725,-380,-3208,left
2025-10-09T11:28:19.126523,-10020,4580,-15776,-7879,238,-4310,left
2025-10-09T11:28:19.148921,-10000,4576,-17396,-12282,1383,-5723,left
2025-10-09T11:28:19.170889,-10044,2516,-18776,-14991,3798,-5993,left
2025-10-09T11:28:19.192981,-10992,1668,-19048,-17415,7497,-5773,left
2025-10-09T11:28:19.215009,-11708,-144,-18456,-19401,11265,-4798,left
2025-10-09T11:28:19.237103,-12908,-2548,-17280,-21795,14070,-4624,left
2025-10-09T11:28:19.259145,-14088,-3828,-16752,-23555,15343,-5161,left
2025-10-09T11:28:19.281000,-14784,-4816,-15272,-23018,16213,-4687,left
2025-10-09T11:28:19.303355,-14780,-5296,-14184,-21406,16008,-3592,left
2025-10-09T11:28:19.325098,-14216,-6452,-13280,-18177,15184,-1791,left
2025-10-09T11:28:19.347488,-15244,-5480,-11092,-15416,13050,-1121,left
2025-10-09T11:28:19.368941,-14804,-4088,-10552,-13739,9963,-1030,left
2025-10-09T11:28:19.390894,-13592,-3452,-10316,-11547,8347,-415,left
2025-10-09T11:28:19.412908,-12880,-3268,-11652,-9421,7084,-373,left
2025-10-09T11:28:19.436438,-12536,-1652,-9260,-9306,5446,-560,left
2025-10-09T11:28:19.456742,-11592,-1536,-9840,-8573,5299,-1069,left
2025-10-09T11:28:19.478750,-10972,-484,-9948,-7836,4386,-1648,left
2025-10-09T11:28:19.500713,-10300,-692,-10768,-6125,3595,-1710,left
2025-10-09T11:28:19.523094,-10732,652,-10804,-5031,2505,-2671,left
2025-10-09T11:28:19.544720,-10236,1500,-11196,-4627,1409,-3419,left
2025-10-09T11:28:19.566711,-10276,2260,-11372,-3713,1276,-3533,left
2025-10-09T11:28:19.588442,-9876,2724,-11908,-3039,1276,-3247,left
2025-10-09T11:28:19.612090,-9980,3116,-11932,-2567,1118,-2768,left
2025-10-09T11:28:19.632574,-10104,3892,-11828,-2260,778,-2670,left
2025-10-09T11:28:19.655708,-9868,4480,-12220,-1901,392,-2654,left
2025-10-09T11:28:19.676581,-9572,5044,-12520,-1408,164,-2262,left
2025-10-09T11:28:19.698622,-9252,4768,-13164,-1018,199,-1495,left
2025-10-09T11:28:19.720436,-9180,5084,-13648,-658,248,-394,left
2025-10-09T11:28:19.742352,-9420,5368,-13776,-691,208,247,left
2025-10-09T11:28:19.764386,-9136,5588,-14148,-982,-45,408,left
2025-10-09T11:28:19.786365,-8880,5512,-14356,-717,248,558,left
2025-10-09T11:28:19.808262,-8828,5580,-14184,-413,573,610,left
