timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:15:54.857132,-13836,-3120,-8500,-218,165,-108,medium
2025-10-09T11:15:54.877827,-13724,-3032,-8588,-302,65,-192,medium
2025-10-09T11:15:54.900071,-13640,-3152,-8456,-303,127,-228,medium
2025-10-09T11:15:54.922151,-13772,-3144,-8576,-220,152,-164,medium
2025-10-09T11:15:54.944293,-13840,-3076,-8664,-109,240,-108,medium
2025-10-09T11:15:54.965879,-13824,-3012,-8576,-118,311,1,medium
2025-10-09T11:15:54.988471,-13808,-3112,-8668,-149,301,-31,medium
2025-10-09T11:15:55.010468,-13876,-3104,-8508,-173,205,-73,medium
2025-10-09T11:15:55.033158,-13768,-3032,-8668,-163,193,-104,medium
2025-10-09T11:15:55.054693,-13884,-2852,-8612,-22,235,-101,medium
2025-10-09T11:15:55.076707,-13784,-2948,-8532,-120,246,-86,medium
2025-10-09T11:15:55.098060,-13672,-3012,-8792,-152,288,-44,medium
2025-10-09T11:15:55.120776,-13792,-2948,-8596,-130,323,-5,medium
2025-10-09T11:15:55.142539,-13844,-2964,-8436,-184,239,-47,medium
2025-10-09T11:15:55.164361,-13848,-2976,-8540,-251,138,-108,medium
2025-10-09T11:15:55.186386,-13924,-2900,-8536,-151,220,-64,medium
2025-10-09T11:15:55.208337,-13776,-3104,-8588,-162,151,-18,medium
2025-10-09T11:15:55.230453,-13752,-2984,-8596,-379,82,4,medium
2025-10-09T11:15:55.252654,-13772,-3044,-8548,-422,94,-25,medium
2025-10-09T11:15:55.274580,-13700,-3092,-8580,-339,159,-31,medium
2025-10-09T11:15:55.296609,-13688,-3184,-8704,-288,193,-47,medium
2025-10-09T11:15:55.318626,-13664,-3192,-8664,-218,207,-41,medium
2025-10-09T11:15:55.339933,-13680,-3160,-8632,-210,215,-53,medium
2025-10-09T11:15:55.362023,-13656,-3204,-8704,-252,169,-158,medium
2025-10-09T11:15:55.384057,-13724,-3192,-8596,-230,176,-161,medium
2025-10-09T11:15:55.407050,-13860,-3148,-8560,-223,155,-186,medium
2025-10-09T11:15:55.428100,-13836,-3116,-8460,-140,200,-235,medium
2025-10-09T11:15:55.450089,-13784,-3132,-8544,-118,159,-256,medium
2025-10-09T11:15:55.471857,-13704,-3004,-8836,-199,82,-335,medium
2025-10-09T11:15:55.493894,-13500,-2640,-9292,-300,3,-384,medium
2025-10-09T11:15:55.516179,-13208,-2088,-10028,-430,96,-452,medium
2025-10-09T11:15:55.538931,-12824,-1116,-10572,-680,369,-560,medium
2025-10-09T11:15:55.560215,-12188,-36,-11588,-1120,690,-780,medium
2025-10-09T11:15:55.582394,-12044,672,-12408,-2324,806,-1422,medium
2025-10-09T11:15:55.604254,-11800,1512,-13588,-3696,742,-1925,medium
2025-10-09T11:15:55.626403,-12152,1960,-14720,-4980,1136,-2172,medium
2025-10-09T11:15:55.648659,-12276,2536,-15072,-6351,1734,-2272,medium
2025-10-09T11:15:55.670875,-12532,2444,-15164,-8200,2400,-2149,medium
2025-10-09T11:15:55.692620,-12600,2272,-15688,-10597,3069,-1975,medium
2025-10-09T11:15:55.714702,-13292,1628,-15360,-12939,3746,-1527,medium
2025-10-09T11:15:55.736327,-13676,768,-15356,-15075,4281,-894,medium
2025-10-09T11:15:55.758334,-13892,-760,-15308,-16186,4965,89,medium
2025-10-09T11:15:55.780600,-14524,-1752,-14444,-16499,5798,1023,medium
2025-10-09T11:15:55.802839,-14660,-2536,-13524,-16741,6015,1511,medium
2025-10-09T11:15:55.824741,-14452,-3652,-13192,-16539,6282,1933,medium
2025-10-09T11:15:55.846579,-14204,-4260,-11656,-16423,6064,1975,medium
2025-10-09T11:15:55.868706,-13524,-4400,-10624,-15467,5861,1697,medium
2025-10-09T11:15:55.890470,-13512,-4984,-9364,-14233,5524,1924,medium
2025-10-09T11:15:55.912456,-13484,-4876,-8660,-12592,5110,1651,medium
2025-10-09T11:15:55.934408,-13336,-4340,-8320,-11035,4377,844,medium
2025-10-09T11:15:55.956423,-13072,-4132,-8028,-9433,3682,339,medium
2025-10-09T11:15:55.978245,-12400,-3464,-8548,-7812,3123,-176,medium
2025-10-09T11:15:56.000210,-12060,-2228,-8692,-6643,2702,-675,medium
2025-10-09T11:15:56.022990,-11792,-832,-8892,-6016,2271,-1400,medium
2025-10-09T11:15:56.044189,-11636,292,-9468,-5555,1813,-1715,medium
2025-10-09T11:15:56.066460,-11216,1336,-10324,-4848,1829,-2067,medium
2025-10-09T11:15:56.088466,-11432,2188,-10164,-4434,1811,-2228,medium
2025-10-09T11:15:56.110390,-11584,2476,-10548,-3528,2200,-1767,medium
2025-10-09T11:15:56.132597,-11992,3120,-10736,-3038,2161,-1690,medium
2025-10-09T11:15:56.155073,-11928,3216,-11148,-2838,1354,-1518,medium
2025-10-09T11:15:56.176638,-11484,2928,-11196,-1928,901,-963,medium
2025-10-09T11:15:56.198858,-11720,3024,-11312,-983,443,-184,medium
2025-10-09T11:15:56.220625,-11908,3292,-11276,-352,-39,153,medium
2025-10-09T11:15:56.242777,-12084,3676,-11348,-311,-512,-5,medium
2025-10-09T11:15:56.265143,-11484,3604,-11836,-461,-692,-267,medium
2025-10-09T11:15:56.286665,-11376,3716,-11808,-290,-350,-188,medium
2025-10-09T11:15:56.308607,-11452,3932,-11712,-136,-87,-135,medium
2025-10-09T11:15:56.331247,-11544,3896,-11384,-354,-102,-258,medium
2025-10-09T11:15:56.352920,-11368,3884,-11796,-600,-275,-283,medium
