timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:16:19.102759,-13964,-2424,-8608,-291,201,60,medium
2025-10-09T11:16:19.123042,-13980,-2324,-8668,-322,300,25,medium
2025-10-09T11:16:19.144650,-14080,-2408,-8472,-292,292,-70,medium
2025-10-09T11:16:19.166935,-14120,-2300,-8576,-369,266,-198,medium
2025-10-09T11:16:19.188815,-13980,-2384,-8468,-291,199,-135,medium
2025-10-09T11:16:19.210901,-13984,-2256,-8540,-219,152,-47,medium
2025-10-09T11:16:19.233183,-13968,-2312,-8580,-288,55,-27,medium
2025-10-09T11:16:19.255308,-14044,-2304,-8508,-353,69,-29,medium
2025-10-09T11:16:19.277304,-13900,-2440,-8660,-474,57,-97,medium
2025-10-09T11:16:19.299346,-13868,-2444,-8592,-473,91,-124,medium
2025-10-09T11:16:19.321816,-13916,-2428,-8424,-426,171,-138,medium
2025-10-09T11:16:19.343543,-13888,-2504,-8536,-370,250,-205,medium
2025-10-09T11:16:19.365278,-13928,-2396,-8540,-240,301,-139,medium
2025-10-09T11:16:19.387156,-14056,-2288,-8568,-303,226,-121,medium
2025-10-09T11:16:19.408911,-14060,-2292,-8512,-294,184,-149,medium
2025-10-09T11:16:19.430822,-14016,-2388,-8464,-301,93,-21,medium
2025-10-09T11:16:19.452860,-14032,-2264,-8464,-246,135,-12,medium
2025-10-09T11:16:19.475441,-14032,-2308,-8464,-220,133,14,medium
2025-10-09T11:16:19.497428,-14020,-2428,-8580,-210,210,41,medium
2025-10-09T11:16:19.519436,-13856,-2444,-8584,-282,116,-30,medium
2025-10-09T11:16:19.541409,-13800,-2396,-8552,-231,150,45,medium
2025-10-09T11:16:19.563433,-13960,-2260,-8616,-173,211,-10,medium
2025-10-09T11:16:19.584773,-14000,-2300,-8556,-164,249,-57,medium
2025-10-09T11:16:19.606664,-13952,-2400,-8488,-176,273,-99,medium
2025-10-09T11:16:19.628582,-13992,-2300,-8600,-154,207,-79,medium
2025-10-09T11:16:19.650566,-13932,-2388,-8476,-157,188,-66,medium
2025-10-09T11:16:19.672636,-13708,-2496,-8468,-28,203,-8,medium
2025-10-09T11:16:19.695996,-13844,-2456,-8444,31,308,39,medium
2025-10-09T11:16:19.716616,-13936,-2544,-8688,15,311,-243,medium
2025-10-09T11:16:19.738618,-13980,-2444,-8940,22,354,-389,medium
2025-10-09T11:16:19.760701,-13904,-2172,-9212,79,508,-445,medium
2025-10-09T11:16:19.783051,-13744,-1468,-9756,-159,438,-590,medium
2025-10-09T11:16:19.805125,-13136,-724,-10364,-756,518,-865,medium
2025-10-09T11:16:19.827041,-12712,140,-11232,-1185,793,-1164,medium
2025-10-09T11:16:19.849276,-12612,1632,-11776,-2047,1226,-1510,medium
2025-10-09T11:16:19.871474,-12184,2608,-12492,-3348,1590,-1905,medium
2025-10-09T11:16:19.893092,-12540,3080,-12876,-5038,2002,-2094,medium
2025-10-09T11:16:19.915230,-12088,3660,-13792,-6517,2434,-1915,medium
2025-10-09T11:16:19.937274,-12804,4020,-14136,-8789,2625,-1906,medium
2025-10-09T11:16:19.959211,-12420,3284,-15488,-10514,2739,-1381,medium
2025-10-09T11:16:19.981215,-13980,3420,-14572,-11892,2851,-521,medium
2025-10-09T11:16:20.003444,-13696,2464,-15304,-13536,2707,204,medium
2025-10-09T11:16:20.025179,-13732,1456,-15828,-13818,3677,1765,medium
2025-10-09T11:16:20.046938,-14352,840,-15472,-13569,5140,3833,medium
2025-10-09T11:16:20.069249,-14476,-956,-14560,-13377,6847,5409,medium
2025-10-09T11:16:20.091479,-15724,-1364,-13096,-14717,6860,5205,medium
2025-10-09T11:16:20.113289,-14848,-2620,-12448,-14881,6750,5027,medium
2025-10-09T11:16:20.135432,-14448,-3656,-11680,-13650,7214,5258,medium
2025-10-09T11:16:20.157383,-14032,-4476,-10796,-11854,7452,5529,medium
2025-10-09T11:16:20.179316,-14580,-5256,-8896,-10743,7103,4612,medium
2025-10-09T11:16:20.201352,-14368,-3408,-8008,-10190,5639,2500,medium
2025-10-09T11:16:20.223053,-13072,-3452,-7844,-9029,4982,1376,medium
2025-10-09T11:16:20.245059,-12376,-2888,-8228,-7021,4883,689,medium
2025-10-09T11:16:20.266974,-12480,-1880,-7292,-5107,4466,91,medium
2025-10-09T11:16:20.289000,-11248,-1352,-8380,-3268,4277,63,medium
2025-10-09T11:16:20.311231,-12588,1260,-8008,-3391,2788,-744,medium
2025-10-09T11:16:20.333072,-11348,992,-9436,-2172,2071,-749,medium
2025-10-09T11:16:20.355148,-11936,3084,-9588,-1667,1069,-644,medium
2025-10-09T11:16:20.377132,-11196,2848,-10264,-1437,478,-912,medium
2025-10-09T11:16:20.399218,-11156,3368,-10596,-1383,-3,-820,medium
2025-10-09T11:16:20.421195,-11368,3700,-11072,-1019,11,-578,medium
2025-10-09T11:16:20.443103,-11264,4212,-11632,-960,-25,-731,medium
2025-10-09T11:16:20.465530,-11164,4148,-12016,-864,-48,-730,medium
2025-10-09T11:16:20.487580,-11072,4312,-11888,-597,-85,-725,medium
2025-10-09T11:16:20.509686,-10772,4484,-11720,-511,-186,-686,medium
2025-10-09T11:16:20.531582,-10760,4648,-11856,-167,-72,-472,medium
2025-10-09T11:16:20.553394,-11056,4936,-11716,-310,-241,-311,medium
2025-10-09T11:16:20.575728,-10832,4824,-12020,-445,-367,-162,medium
2025-10-09T11:16:20.597469,-10768,4816,-12364,-218,-259,92,medium
