timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:29:10.210610,-13188,-3240,-9772,-272,164,-113,left
2025-10-09T11:29:10.232454,-13204,-3256,-9832,-283,142,-168,left
2025-10-09T11:29:10.255070,-13224,-3208,-9784,-398,19,-214,left
2025-10-09T11:29:10.276418,-13160,-3244,-9824,-285,50,-51,left
2025-10-09T11:29:10.297972,-13116,-3220,-9732,-302,44,3,left
2025-10-09T11:29:10.320481,-12924,-3292,-9728,-250,124,47,left
2025-10-09T11:29:10.342463,-13092,-3300,-9688,-340,181,-45,left
2025-10-09T11:29:10.364760,-13016,-3288,-9768,-500,64,-158,left
2025-10-09T11:29:10.386775,-13024,-3360,-9804,-329,71,-140,left
2025-10-09T11:29:10.408715,-13052,-3464,-9772,-188,85,-127,left
2025-10-09T11:29:10.430982,-13016,-3416,-9824,-121,159,-155,left
2025-10-09T11:29:10.453013,-13144,-3336,-9712,-142,210,-180,left
2025-10-09T11:29:10.474930,-13132,-3032,-9748,-272,181,-225,left
2025-10-09T11:29:10.496919,-13172,-3172,-9652,-391,91,-227,left
2025-10-09T11:29:10.518960,-13064,-3180,-9596,-422,19,-197,left
2025-10-09T11:29:10.540745,-13216,-3268,-9672,-468,-36,-229,left
2025-10-09T11:29:10.563659,-13112,-3248,-9884,-579,-142,-309,left
2025-10-09T11:29:10.585475,-13120,-3152,-9676,-735,-233,-543,left
2025-10-09T11:29:10.607557,-12952,-3248,-10160,-937,-174,-845,left
2025-10-09T11:29:10.629374,-12916,-2972,-10532,-1302,-127,-1291,left
2025-10-09T11:29:10.651059,-12572,-2172,-10972,-2261,-245,-1912,left
2025-10-09T11:29:10.673244,-11752,-1556,-12024,-3091,-90,-2346,left
2025-10-09T11:29:10.694707,-11412,-1208,-12416,-4120,25,-2934,left
2025-10-09T11:29:10.716598,-9828,-1784,-13976,-5122,510,-3584,left
2025-10-09T11:29:10.740249,-9760,-200,-14288,-6768,1180,-4179,left
2025-10-09T11:29:10.760654,-9928,276,-15008,-8593,1635,-4774,left
2025-10-09T11:29:10.782569,-9932,536,-16008,-10146,2456,-4882,left
2025-10-09T11:29:10.804847,-10152,992,-16300,-11654,3431,-4734,left
2025-10-09T11:29:10.826915,-10888,340,-16416,-13074,4309,-4478,left
2025-10-09T11:29:10.848847,-11948,356,-16652,-15202,4698,-4692,left
2025-10-09T11:29:10.870957,-12280,-380,-16948,-17455,4635,-4832,left
2025-10-09T11:29:10.892952,-11904,-1704,-17208,-18455,5248,-4233,left
2025-10-09T11:29:10.914926,-11740,-2720,-16752,-18340,6400,-2777,left
2025-10-09T11:29:10.936905,-11948,-4044,-15628,-18013,7406,-1444,left
2025-10-09T11:29:10.958907,-12268,-4488,-15004,-18398,7533,-1503,left
2025-10-09T11:29:10.981162,-11928,-5096,-14064,-17349,8108,-1149,left
2025-10-09T11:29:11.002983,-12036,-5152,-12272,-15672,8854,-854,left
2025-10-09T11:29:11.024969,-12116,-5176,-10876,-14634,8715,-1063,left
2025-10-09T11:29:11.047171,-12436,-5628,-10684,-13997,7641,-2314,left
2025-10-09T11:29:11.068931,-12232,-5008,-10784,-12365,6751,-2807,left
2025-10-09T11:29:11.091030,-11504,-3104,-11684,-9935,6548,-2931,left
2025-10-09T11:29:11.113109,-11568,-1800,-10948,-7557,6686,-2948,left
2025-10-09T11:29:11.134914,-10876,-880,-11556,-6100,6547,-2500,left
2025-10-09T11:29:11.156658,-10608,960,-11724,-5093,6302,-1939,left
2025-10-09T11:29:11.179088,-10640,1764,-11272,-5045,5280,-1403,left
2025-10-09T11:29:11.201171,-10712,2888,-11312,-5221,3789,-1325,left
2025-10-09T11:29:11.222704,-10532,3092,-11984,-4832,2512,-763,left
2025-10-09T11:29:11.244736,-10380,2752,-12444,-4011,1641,74,left
2025-10-09T11:29:11.266802,-10036,3080,-12556,-3096,1150,832,left
2025-10-09T11:29:11.288571,-9760,2916,-12964,-2404,783,1255,left
2025-10-09T11:29:11.310724,-9428,3096,-12760,-2129,392,1030,left
2025-10-09T11:29:11.332295,-8944,3144,-12920,-1328,235,526,left
2025-10-09T11:29:11.354349,-8480,3212,-13132,-588,145,-44,left
2025-10-09T11:29:11.376380,-8316,3560,-13324,-130,112,-317,left
2025-10-09T11:29:11.398326,-8144,3796,-13728,361,202,-124,left
2025-10-09T11:29:11.420001,-8284,4452,-13944,329,109,-3,left
2025-10-09T11:29:11.441983,-7948,4908,-14304,315,11,307,left
2025-10-09T11:29:11.464251,-8236,4980,-14280,547,-61,668,left
2025-10-09T11:29:11.486349,-8152,4732,-14104,534,-169,1029,left
2025-10-09T11:29:11.509040,-7704,4404,-14284,158,-323,1188,left
2025-10-09T11:29:11.530542,-7480,4072,-14968,-332,-320,1150,left
2025-10-09T11:29:11.552896,-7280,3936,-15008,-556,-123,1157,left
2025-10-09T11:29:11.574469,-7144,4044,-15104,-99,523,1249,left
2025-10-09T11:29:11.596526,-7484,4096,-15080,274,1009,995,left
2025-10-09T11:29:11.618231,-7684,4012,-14804,32,922,374,left
2025-10-09T11:29:11.640093,-7764,4000,-14712,-70,661,70,left
2025-10-09T11:29:11.662065,-8064,4252,-14464,289,732,73,left
2025-10-09T11:29:11.684369,-8288,4340,-14032,619,636,196,left
2025-10-09T11:29:11.706280,-8612,4240,-13888,613,462,232,left
