timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:33:09.768740,-13764,-1056,-9152,-233,264,-109,right
2025-10-09T11:33:09.792052,-13916,-1028,-9188,-242,261,-92,right
2025-10-09T11:33:09.812472,-13832,-1072,-9164,-263,208,-99,right
2025-10-09T11:33:09.834547,-13844,-1108,-9188,-357,180,-36,right
2025-10-09T11:33:09.856612,-13732,-1064,-9148,-295,202,-36,right
2025-10-09T11:33:09.878548,-13796,-1180,-9220,-139,228,60,right
2025-10-09T11:33:09.900953,-13764,-1208,-9300,-159,235,6,right
2025-10-09T11:33:09.923393,-13700,-1108,-9160,-146,175,-128,right
2025-10-09T11:33:09.944720,-13848,-1056,-9352,-81,201,-180,right
2025-10-09T11:33:09.966969,-13920,-952,-9348,-155,200,-124,right
2025-10-09T11:33:09.989018,-13872,-972,-9244,-186,266,9,right
2025-10-09T11:33:10.010688,-13904,-1008,-9192,-254,253,67,right
2025-10-09T11:33:10.033317,-13768,-1056,-9176,-299,157,72,right
2025-10-09T11:33:10.054635,-13668,-1124,-9228,-277,88,70,right
2025-10-09T11:33:10.077270,-13652,-1260,-9448,-204,149,46,right
2025-10-09T11:33:10.099068,-13704,-1256,-9472,-88,235,-13,right
2025-10-09T11:33:10.121032,-13660,-1100,-9300,-93,414,-105,right
2025-10-09T11:33:10.143202,-13852,-1148,-9240,-217,401,-320,right
2025-10-09T11:33:10.165711,-13852,-1100,-9192,-351,258,-408,right
2025-10-09T11:33:10.187550,-13804,-1132,-9284,-394,152,-397,right
2025-10-09T11:33:10.209535,-13756,-1128,-9156,-198,174,-173,right
2025-10-09T11:33:10.231143,-13788,-1168,-9220,-184,129,-40,right
2025-10-09T11:33:10.252625,-13688,-1136,-9180,-265,91,88,right
2025-10-09T11:33:10.276026,-13704,-1344,-9364,-248,210,131,right
2025-10-09T11:33:10.296604,-13648,-1368,-9388,-257,212,-61,right
2025-10-09T11:33:10.318796,-13592,-1460,-9312,-130,293,-129,right
2025-10-09T11:33:10.340618,-13540,-1400,-9328,100,418,-219,right
2025-10-09T11:33:10.362499,-13420,-1300,-9372,169,426,-305,right
2025-10-09T11:33:10.384582,-13436,-1072,-9472,199,498,-408,right
2025-10-09T11:33:10.406580,-13184,-60,-10408,269,706,-592,right
2025-10-09T11:33:10.430073,-13032,1176,-11772,1139,1577,-298,right
2025-10-09T11:33:10.450789,-12724,4356,-12500,2751,3205,704,right
2025-10-09T11:33:10.472834,-12948,7460,-12672,3436,5027,2370,right
2025-10-09T11:33:10.494880,-12640,9036,-14624,4533,6535,5023,right
2025-10-09T11:33:10.517122,-13248,11456,-16160,4174,7240,7601,right
2025-10-09T11:33:10.538809,-14560,13044,-17828,2025,7668,9564,right
2025-10-09T11:33:10.561323,-17088,14868,-17536,-1187,8603,11057,right
2025-10-09T11:33:10.583292,-17568,14504,-20356,-5483,9495,13645,right
2025-10-09T11:33:10.605336,-17580,11680,-21532,-8974,11141,17151,right
2025-10-09T11:33:10.627275,-18352,9292,-21584,-12730,12876,20613,right
2025-10-09T11:33:10.649404,-18840,6804,-20656,-16133,14671,23314,right
2025-10-09T11:33:10.671185,-18740,3512,-19052,-18687,15606,25109,right
2025-10-09T11:33:10.693600,-18520,1052,-17520,-19283,15968,26063,right
2025-10-09T11:33:10.715620,-17488,-1188,-14944,-19376,15106,25016,right
2025-10-09T11:33:10.737417,-15944,-2172,-13076,-18438,13400,22819,right
2025-10-09T11:33:10.759592,-13896,-2848,-11232,-16182,12838,20512,right
2025-10-09T11:33:10.781226,-13656,-2060,-9944,-13394,12113,17456,right
2025-10-09T11:33:10.803176,-12004,-4120,-8456,-10262,11242,15148,right
2025-10-09T11:33:10.824913,-10028,-960,-7852,-8807,8930,10266,right
2025-10-09T11:33:10.846795,-7052,288,-8156,-6634,6612,6819,right
2025-10-09T11:33:10.868916,-5776,2792,-7540,-4274,5161,4270,right
2025-10-09T11:33:10.891064,-4532,3816,-8144,-2887,3854,2292,right
2025-10-09T11:33:10.912487,-4328,5732,-8028,-2841,2671,334,right
2025-10-09T11:33:10.936075,-4148,7056,-8820,-2976,2002,-1268,right
2025-10-09T11:33:10.956791,-3740,8172,-9872,-2320,1987,-1677,right
2025-10-09T11:33:10.978854,-3672,9944,-9928,-1454,2100,-1932,right
2025-10-09T11:33:11.000804,-3476,10480,-9620,-1183,1454,-2189,right
2025-10-09T11:33:11.022760,-3400,11372,-9672,-590,462,-2203,right
2025-10-09T11:33:11.044800,-3100,12344,-10672,63,-504,-2027,right
2025-10-09T11:33:11.066824,-2756,12848,-11372,1015,-866,-1499,right
2025-10-09T11:33:11.088990,-2692,12880,-11728,1630,-934,-1039,right
2025-10-09T11:33:11.110785,-2676,13056,-11924,1433,-1035,-781,right
2025-10-09T11:33:11.132975,-2800,13312,-12216,998,-769,-643,right
2025-10-09T11:33:11.154835,-2772,13312,-12092,104,-605,-893,right
2025-10-09T11:33:11.177116,-2500,13324,-11920,-1093,-405,-1354,right
2025-10-09T11:33:11.198618,-2288,12660,-12092,-1414,5,-993,right
2025-10-09T11:33:11.220919,-2232,11880,-11876,-1416,478,-291,right
2025-10-09T11:33:11.242943,-2784,11776,-10932,-1761,481,-231,right
2025-10-09T11:33:11.265216,-3476,11348,-10444,-2854,-82,-782,right
2025-10-09T11:33:11.286811,-3292,11368,-10788,-2405,-4,-977,right
