timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:11:53.066095,-14604,-3788,-6724,-300,110,32,slow
2025-10-09T11:11:53.089055,-14440,-3872,-6888,-296,71,24,slow
2025-10-09T11:11:53.110191,-14452,-3752,-6912,-301,106,-13,slow
2025-10-09T11:11:53.132087,-14320,-3920,-6828,-333,166,-25,slow
2025-10-09T11:11:53.154284,-14372,-4028,-6688,-364,241,-64,slow
2025-10-09T11:11:53.176373,-14468,-4000,-6776,-407,270,-127,slow
2025-10-09T11:11:53.198709,-14460,-3964,-6796,-314,247,-122,slow
2025-10-09T11:11:53.221265,-14528,-3844,-6744,-301,191,-188,slow
2025-10-09T11:11:53.243129,-14492,-3836,-6748,-314,103,-166,slow
2025-10-09T11:11:53.265057,-14520,-3808,-6800,-308,110,-46,slow
2025-10-09T11:11:53.286963,-14396,-3900,-6840,-341,107,-50,slow
2025-10-09T11:11:53.308983,-14364,-3856,-6756,-357,162,-72,slow
2025-10-09T11:11:53.331096,-14400,-3916,-6716,-452,160,-186,slow
2025-10-09T11:11:53.352968,-14424,-4104,-6816,-398,188,-170,slow
2025-10-09T11:11:53.375113,-14512,-3920,-6732,-395,194,-152,slow
2025-10-09T11:11:53.396817,-14508,-3844,-6648,-254,258,-83,slow
2025-10-09T11:11:53.418339,-14536,-3736,-6728,-303,156,-67,slow
2025-10-09T11:11:53.440984,-14492,-4044,-6764,-281,179,-98,slow
2025-10-09T11:11:53.463180,-14488,-4060,-6892,-276,104,-112,slow
2025-10-09T11:11:53.484979,-14352,-3968,-6764,-277,155,-87,slow
2025-10-09T11:11:53.507122,-14572,-3852,-6864,-323,137,-167,slow
2025-10-09T11:11:53.529178,-14416,-3872,-6872,-251,206,-171,slow
2025-10-09T11:11:53.550127,-14472,-4068,-6812,-76,266,-74,slow
2025-10-09T11:11:53.572114,-14620,-3856,-6676,-356,82,-190,slow
2025-10-09T11:11:53.594094,-14560,-3820,-6792,-288,29,-94,slow
2025-10-09T11:11:53.616659,-14456,-3980,-6820,-243,-12,-43,slow
2025-10-09T11:11:53.637952,-14396,-3880,-6812,-175,25,1,slow
2025-10-09T11:11:53.660090,-14440,-4004,-6804,-126,14,32,slow
2025-10-09T11:11:53.682162,-14468,-3896,-6728,-163,95,-59,slow
2025-10-09T11:11:53.704398,-14508,-3956,-6804,-130,127,-114,slow
2025-10-09T11:11:53.726186,-14468,-3956,-6696,-146,137,-94,slow
2025-10-09T11:11:53.748255,-14456,-3824,-6688,-209,73,-96,slow
2025-10-09T11:11:53.770317,-14464,-3868,-6656,-195,71,-83,slow
2025-10-09T11:11:53.792377,-14448,-3948,-6752,-154,91,-63,slow
2025-10-09T11:11:53.814201,-14408,-3956,-6900,-133,52,-89,slow
2025-10-09T11:11:53.836276,-14428,-3704,-6836,-154,57,-81,slow
2025-10-09T11:11:53.858541,-14304,-3804,-6864,-311,113,-279,slow
2025-10-09T11:11:53.880546,-14404,-3828,-7044,-428,108,-424,slow
2025-10-09T11:11:53.902481,-14252,-3676,-7256,-535,250,-435,slow
2025-10-09T11:11:53.925387,-14276,-3356,-7684,-775,376,-449,slow
2025-10-09T11:11:53.946496,-14264,-3112,-7852,-1252,413,-531,slow
2025-10-09T11:11:53.968922,-14024,-2828,-8460,-1745,457,-651,slow
2025-10-09T11:11:53.990814,-14168,-1968,-8568,-2159,630,-699,slow
2025-10-09T11:11:54.012541,-13748,-1748,-9108,-3105,590,-1032,slow
2025-10-09T11:11:54.034613,-13680,-1312,-9292,-4075,750,-1183,slow
2025-10-09T11:11:54.056724,-13392,-1188,-9388,-5515,895,-1305,slow
2025-10-09T11:11:54.078636,-12960,-1492,-9368,-6743,1310,-1332,slow
2025-10-09T11:11:54.100831,-13588,-1976,-9432,-7878,1684,-1385,slow
2025-10-09T11:11:54.122799,-13444,-2188,-9740,-8956,1818,-1764,slow
2025-10-09T11:11:54.144676,-13724,-2852,-9256,-9694,1740,-2114,slow
2025-10-09T11:11:54.166867,-13692,-3256,-9056,-10236,1464,-2396,slow
2025-10-09T11:11:54.189044,-13644,-3468,-8712,-10202,1347,-2362,slow
2025-10-09T11:11:54.210741,-13644,-3684,-8668,-10004,1365,-2142,slow
2025-10-09T11:11:54.232828,-14316,-3960,-8280,-10431,1052,-2029,slow
2025-10-09T11:11:54.255025,-14292,-3640,-8388,-10055,1278,-1956,slow
2025-10-09T11:11:54.276703,-14284,-3896,-8200,-9585,1041,-1841,slow
2025-10-09T11:11:54.298707,-14036,-4416,-8324,-9010,1171,-1695,slow
2025-10-09T11:11:54.320802,-14344,-4712,-8008,-8537,1131,-1816,slow
2025-10-09T11:11:54.342440,-14280,-4456,-7704,-8117,824,-2019,slow
2025-10-09T11:11:54.364649,-14368,-4288,-7492,-7263,664,-2120,slow
2025-10-09T11:11:54.387188,-14476,-4284,-7264,-6357,412,-2185,slow
2025-10-09T11:11:54.409009,-14464,-4248,-7332,-5389,291,-2038,slow
2025-10-09T11:11:54.431047,-14620,-4144,-7196,-4611,71,-1845,slow
2025-10-09T11:11:54.453424,-14612,-3788,-7380,-3909,-154,-1572,slow
2025-10-09T11:11:54.475433,-14304,-3552,-7820,-3094,-334,-1411,slow
2025-10-09T11:11:54.497049,-14040,-3332,-7872,-2506,-478,-1338,slow
2025-10-09T11:11:54.519442,-13904,-3152,-8056,-1893,-484,-1206,slow
2025-10-09T11:11:54.541454,-13820,-3024,-8416,-1284,-286,-1114,slow
2025-10-09T11:11:54.563341,-13884,-2788,-8600,-820,-175,-953,slow
