timestamp,ax,ay,az,gx,gy,gz,label
2025-10-09T11:22:55.218278,-14892,-4004,-5616,-384,135,23,fast
2025-10-09T11:22:55.240108,-14996,-4192,-5632,-521,-53,-51,fast
2025-10-09T11:22:55.262126,-14920,-4328,-5728,-395,74,-19,fast
2025-10-09T11:22:55.284490,-15024,-3864,-5648,-343,292,-35,fast
2025-10-09T11:22:55.306286,-14932,-3924,-5520,-263,319,-123,fast
2025-10-09T11:22:55.328673,-15020,-3888,-5316,-487,146,-270,fast
2025-10-09T11:22:55.350810,-14852,-3988,-5348,-608,-34,-224,fast
2025-10-09T11:22:55.373378,-14960,-4052,-5452,-536,-217,-109,fast
2025-10-09T11:22:55.395143,-14888,-3880,-5744,-441,-240,102,fast
2025-10-09T11:22:55.417205,-14896,-3912,-5752,-314,-129,126,fast
2025-10-09T11:22:55.438698,-14900,-3916,-5708,-333,-19,58,fast
2025-10-09T11:22:55.460730,-14764,-4164,-5672,-448,24,-2,fast
2025-10-09T11:22:55.482471,-14688,-4296,-5692,-407,69,-2,fast
2025-10-09T11:22:55.504286,-14772,-4348,-5508,-389,67,19,fast
2025-10-09T11:22:55.526471,-14812,-4228,-5544,-327,7,-51,fast
2025-10-09T11:22:55.548629,-14844,-4176,-5572,-306,-25,-217,fast
2025-10-09T11:22:55.571209,-14736,-4256,-5604,-275,-10,-232,fast
2025-10-09T11:22:55.592826,-14752,-4256,-5724,-262,97,-135,fast
2025-10-09T11:22:55.615077,-14760,-4076,-5752,-410,174,-110,fast
2025-10-09T11:22:55.637236,-14896,-4140,-5636,-404,325,-165,fast
2025-10-09T11:22:55.659168,-14992,-4088,-5372,-259,381,-230,fast
2025-10-09T11:22:55.680339,-15060,-4128,-5504,-150,286,-275,fast
2025-10-09T11:22:55.702487,-14992,-4152,-5432,-159,126,-174,fast
2025-10-09T11:22:55.724090,-14984,-3872,-5548,-224,-62,-46,fast
2025-10-09T11:22:55.746997,-14904,-3836,-5628,-255,2,43,fast
2025-10-09T11:22:55.768091,-14900,-4108,-5616,-210,141,129,fast
2025-10-09T11:22:55.790072,-15012,-4124,-5516,-218,203,63,fast
2025-10-09T11:22:55.812318,-14956,-4196,-5480,-290,177,-120,fast
2025-10-09T11:22:55.834104,-14932,-4288,-5300,-225,49,-174,fast
2025-10-09T11:22:55.857088,-15024,-4168,-5304,-37,-45,-110,fast
2025-10-09T11:22:55.878697,-15036,-4168,-5220,92,-79,-57,fast
2025-10-09T11:22:55.900105,-15044,-4232,-4992,36,-190,28,fast
2025-10-09T11:22:55.922057,-14872,-4436,-4940,27,-391,41,fast
2025-10-09T11:22:55.944122,-14844,-4304,-5024,278,-675,178,fast
2025-10-09T11:22:55.966280,-14836,-3264,-5364,512,-903,308,fast
2025-10-09T11:22:55.988352,-14576,-3596,-6680,1813,-539,600,fast
2025-10-09T11:22:56.010394,-14604,-2736,-8296,2937,-161,799,fast
2025-10-09T11:22:56.032492,-13736,-696,-10020,2557,-133,989,fast
2025-10-09T11:22:56.054418,-12184,1392,-14376,1764,95,1092,fast
2025-10-09T11:22:56.076566,-11208,4152,-18512,1481,771,1104,fast
2025-10-09T11:22:56.098678,-11512,5272,-22280,-2365,1191,570,fast
2025-10-09T11:22:56.120450,-13068,4096,-26076,-5730,1694,950,fast
2025-10-09T11:22:56.142415,-16964,1236,-29524,-9757,4155,1976,fast
2025-10-09T11:22:56.164704,-21480,-520,-28056,-16351,8159,2650,fast
2025-10-09T11:22:56.186900,-22680,-2880,-25656,-25191,12489,3473,fast
2025-10-09T11:22:56.208944,-23704,-6536,-20660,-31585,19160,6132,fast
2025-10-09T11:22:56.231258,-24856,-9488,-15160,-32768,28058,9333,fast
2025-10-09T11:22:56.252984,-24888,-10512,-9456,-32473,32767,12025,fast
2025-10-09T11:22:56.275002,-26088,-14844,-3020,-28746,32636,11398,fast
2025-10-09T11:22:56.297397,-24944,-14204,1464,-21900,27140,10691,fast
2025-10-09T11:22:56.319080,-22104,-14192,4572,-18029,18935,10420,fast
2025-10-09T11:22:56.340791,-17488,-11840,4648,-11029,11241,8290,fast
2025-10-09T11:22:56.362661,-11956,-7016,2916,-8807,5544,5075,fast
2025-10-09T11:22:56.384930,-7588,-2908,-2072,-8345,2470,427,fast
2025-10-09T11:22:56.406532,-6084,1484,-7096,-8123,3557,-2116,fast
2025-10-09T11:22:56.428715,-6680,2980,-9836,-7926,6296,-2143,fast
2025-10-09T11:22:56.450712,-8636,5616,-10324,-7557,8041,-638,fast
2025-10-09T11:22:56.472549,-10060,7064,-10572,-8205,6453,941,fast
2025-10-09T11:22:56.494712,-9980,7224,-12016,-8246,3516,2084,fast
2025-10-09T11:22:56.517181,-9188,6684,-13124,-6591,1534,3169,fast
2025-10-09T11:22:56.539164,-8060,7660,-12680,-4173,865,3247,fast
2025-10-09T11:22:56.560483,-7312,7384,-12716,-3341,896,2327,fast
2025-10-09T11:22:56.583075,-7472,8352,-13148,-3328,1194,818,fast
2025-10-09T11:22:56.604955,-7700,7184,-13692,-4239,1090,-7,fast
2025-10-09T11:22:56.626936,-7824,8644,-13404,-3807,1360,77,fast
2025-10-09T11:22:56.648758,-7900,9312,-12884,-3512,824,706,fast
2025-10-09T11:22:56.670760,-6996,8368,-12804,-3095,89,1082,fast
2025-10-09T11:22:56.693418,-6724,8084,-12604,-2616,-307,884,fast
2025-10-09T11:22:56.715456,-6588,8504,-12436,-2544,-158,527,fast
